thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,label_header,label_id
-9.807985282811587657e-01,2.498484439210789665e-01,4.877796366596598432e-02,-5.986156625608509696e-01,1.753575183087939804e-01,-1.584068979660076648e+00,1.748999999999999844e+01,3.000000000000000000e+00
-9.709438682723607883e-01,2.333445832339085535e-01,1.284311040531968262e-01,-6.594533817786261132e-01,1.908443130150640488e-01,-1.585955370352628568e+00,1.749500000000000099e+01,3.000000000000000000e+00
-9.673524758375395827e-01,2.234383570119807816e-01,2.027098467963307782e-01,-6.611181043172342786e-01,1.987064978548791494e-01,-1.597627088193364742e+00,1.750000000000000000e+01,3.000000000000000000e+00
-9.663461056377745662e-01,2.221153528057425719e-01,2.805267007848581962e-01,-6.343843084778175712e-01,2.026486610863094673e-01,-1.609347684697975511e+00,1.750499999999999901e+01,3.000000000000000000e+00
-9.738205904718202355e-01,2.185807473248131960e-01,3.718084288760484801e-01,-5.687092817408697654e-01,2.087281304751541500e-01,-1.625885819637032714e+00,1.751000000000000156e+01,3.000000000000000000e+00
-9.835467871023055864e-01,1.997382663486796939e-01,4.420506378592175545e-01,-5.259765709434133241e-01,2.096216922745434974e-01,-1.639064021936620597e+00,1.751500000000000057e+01,3.000000000000000000e+00
-9.926676463976599196e-01,1.788165535327606581e-01,4.955100711238566991e-01,-4.543824142749973150e-01,2.039374763201582674e-01,-1.645034433241215233e+00,1.751999999999999957e+01,3.000000000000000000e+00
-9.993205268260318963e-01,1.653669831180955563e-01,5.376027483210005231e-01,-3.740141200447543168e-01,1.981678395279483362e-01,-1.637315746204293987e+00,1.752499999999999858e+01,3.000000000000000000e+00
-1.004313884088177344e+00,1.681822457293937756e-01,5.496581537173250709e-01,-2.982747310014068343e-01,1.832554508244621516e-01,-1.627570360719408971e+00,1.753000000000000114e+01,3.000000000000000000e+00
-1.011052175575591683e+00,1.861728100594784441e-01,5.388212464342746477e-01,-2.128834875145090288e-01,1.728693257023904140e-01,-1.614723251822047567e+00,1.753500000000000014e+01,3.000000000000000000e+00
-1.010441333354988869e+00,2.048981464862238422e-01,5.112172263867726940e-01,-1.357830835847957662e-01,1.754140112776950144e-01,-1.585078141499700832e+00,1.753999999999999915e+01,3.000000000000000000e+00
-1.002412069868721334e+00,2.105461982276669308e-01,4.720847487855591718e-01,-5.659537731443310682e-02,1.823989411789073145e-01,-1.555293530242234823e+00,1.754500000000000171e+01,3.000000000000000000e+00
-9.870427005408837218e-01,1.813935494396796966e-01,4.229292120990634785e-01,1.126818109657276579e-02,1.904593435331056184e-01,-1.535096553566393407e+00,1.755000000000000071e+01,3.000000000000000000e+00
-9.761689186600939205e-01,1.640514465584760606e-01,3.807112809023614486e-01,4.608813689670762659e-02,1.996648591407055862e-01,-1.527394243353444425e+00,1.755499999999999972e+01,3.000000000000000000e+00
-9.521670663691585990e-01,1.595138638562179079e-01,3.396318452583154679e-01,7.924536889467224954e-02,2.150304765239988980e-01,-1.541103799616097891e+00,1.755999999999999872e+01,3.000000000000000000e+00
-9.260852974610311872e-01,1.581232077703496886e-01,2.940561571827078335e-01,1.102127069359837286e-01,2.436961495612978701e-01,-1.559045744854335780e+00,1.756500000000000128e+01,3.000000000000000000e+00
-9.001838862340096892e-01,1.570956935332258886e-01,2.480687013353426451e-01,1.222007654917137420e-01,2.640472808365380564e-01,-1.573660581096444355e+00,1.757000000000000028e+01,3.000000000000000000e+00
-8.892350630988938853e-01,1.568925670435751540e-01,1.965708491527409507e-01,8.785076717012975378e-02,2.891430328305015784e-01,-1.585142734325423852e+00,1.757499999999999929e+01,3.000000000000000000e+00
-8.813122847651886360e-01,1.514751989207784311e-01,1.579484995998276242e-01,4.645639114287358762e-02,2.909467277777350036e-01,-1.582506378773553823e+00,1.757999999999999829e+01,3.000000000000000000e+00
-8.730308854705751687e-01,1.541912691250711953e-01,1.337602435144675805e-01,1.399812175419304187e-02,2.864424856959015275e-01,-1.570495041862654872e+00,1.758500000000000085e+01,3.000000000000000000e+00
-8.714124322293500535e-01,1.514502572317951989e-01,1.191443425164638720e-01,3.287333756043486419e-03,2.752178510435588366e-01,-1.559047822538687678e+00,1.758999999999999986e+01,3.000000000000000000e+00
-8.680982085341679699e-01,1.491298674382475764e-01,1.082432076328711940e-01,-3.088148974953886482e-03,2.589361327378160160e-01,-1.554850930371655116e+00,1.759499999999999886e+01,3.000000000000000000e+00
-8.715081420393633316e-01,1.575869132815527762e-01,9.975173613700374919e-02,-1.356623944430654372e-02,2.415484321353136288e-01,-1.563658474841030266e+00,1.760000000000000142e+01,3.000000000000000000e+00
-8.777933518938345614e-01,1.632975249009140373e-01,8.718925289913467824e-02,-2.804273272771606873e-02,2.241719029980371869e-01,-1.575211286544799805e+00,1.760500000000000043e+01,3.000000000000000000e+00
-8.880981054286373189e-01,1.666853830195511865e-01,7.584305360378384986e-02,-3.922678907165488837e-02,2.124664842098966666e-01,-1.589106819067883869e+00,1.760999999999999943e+01,3.000000000000000000e+00
-8.941489109779793276e-01,1.687460224621389893e-01,5.215515843629213444e-02,-8.782562943909894004e-02,2.097857249482950048e-01,-1.590924951729447034e+00,1.761499999999999844e+01,3.000000000000000000e+00
-9.010591791412659868e-01,1.780306061547408669e-01,4.426054827058094332e-02,-1.381553053340758008e-01,2.190195949400527420e-01,-1.592122175901712566e+00,1.762000000000000099e+01,3.000000000000000000e+00
-9.094683915563066545e-01,1.771407436203024932e-01,3.740727852335442444e-02,-1.776538907072375273e-01,2.291404575478889760e-01,-1.577204954750048405e+00,1.762500000000000000e+01,3.000000000000000000e+00
-9.107175299008452019e-01,1.944920713006428603e-01,2.857317083186761836e-02,-1.962983167458366984e-01,2.320587147493433089e-01,-1.549413179083722003e+00,1.762999999999999901e+01,3.000000000000000000e+00
-9.122681905611189634e-01,1.976571094197021594e-01,2.509827277314639199e-02,-2.062796728134032309e-01,2.303297023232953877e-01,-1.515765120556991974e+00,1.763500000000000156e+01,3.000000000000000000e+00
-9.131929107339347151e-01,1.875341239189242670e-01,2.046291790403009098e-02,-2.359951341094138622e-01,2.341857706501969671e-01,-1.496447543106635525e+00,1.764000000000000057e+01,3.000000000000000000e+00
-9.055896558589113798e-01,1.779661217239991156e-01,1.448735189472360324e-02,-2.788085842658845070e-01,2.394170347858671777e-01,-1.464631984168371703e+00,1.764499999999999957e+01,3.000000000000000000e+00
-8.952223031340815762e-01,1.745369709720387963e-01,1.281191676427903374e-02,-3.219473095000796592e-01,2.485160816626917069e-01,-1.440675727151767171e+00,1.764999999999999858e+01,3.000000000000000000e+00
-8.825479228466328596e-01,1.743751851504797834e-01,2.618158695908445396e-02,-3.925095086122015187e-01,2.580358753399386584e-01,-1.409151785592602346e+00,1.765500000000000114e+01,3.000000000000000000e+00
-8.741414736703321253e-01,1.759444168077166915e-01,4.556267188327134399e-02,-4.333961068281926288e-01,2.782448570526960818e-01,-1.386213950473097478e+00,1.766000000000000014e+01,3.000000000000000000e+00
-8.637921910097807743e-01,1.772393609888205379e-01,7.059103559149107476e-02,-4.760026348520167705e-01,2.949043797563598579e-01,-1.369427214551856231e+00,1.766499999999999915e+01,3.000000000000000000e+00
-8.594672943550529798e-01,1.808494131082738765e-01,9.307756119104934611e-02,-4.965498062945207791e-01,3.093627608854889743e-01,-1.352436988525742789e+00,1.767000000000000171e+01,3.000000000000000000e+00
-8.550660061957159330e-01,1.766346588257830252e-01,1.094941488906011756e-01,-5.024341218611572124e-01,3.170608869019757026e-01,-1.330681519405885194e+00,1.767500000000000071e+01,3.000000000000000000e+00
-8.468969649839525049e-01,1.704722173298617860e-01,1.194120343165303022e-01,-4.929224992517645676e-01,3.174886993280108816e-01,-1.307190317231447629e+00,1.767999999999999972e+01,3.000000000000000000e+00
-8.376418630448534408e-01,1.570954324768359944e-01,1.352487609477712460e-01,-4.616741325888978897e-01,3.117215739294114663e-01,-1.283540440206705657e+00,1.768499999999999872e+01,3.000000000000000000e+00
-8.300219762987535166e-01,1.392732837616798003e-01,1.550078697102543757e-01,-4.148608868749440459e-01,3.010746178621168667e-01,-1.275582714999917489e+00,1.769000000000000128e+01,3.000000000000000000e+00
-8.203176332588674180e-01,1.332522757078778708e-01,1.712971957188865746e-01,-3.780299888178708656e-01,2.718843603315156399e-01,-1.274477356971313036e+00,1.769500000000000028e+01,3.000000000000000000e+00
-8.242679592979285097e-01,1.356325152240979992e-01,1.851276056381438717e-01,-3.490606088138578089e-01,2.557090536778219847e-01,-1.259046963556460064e+00,1.769999999999999929e+01,3.000000000000000000e+00
-8.275388489680339799e-01,1.353800080414562235e-01,2.027833970245462858e-01,-3.526088416218122745e-01,2.340912123086500984e-01,-1.241263429236898475e+00,1.770499999999999829e+01,3.000000000000000000e+00
-8.306191842460468600e-01,1.296943830894316529e-01,2.213363325084400923e-01,-3.906911768865344303e-01,2.153602384987737817e-01,-1.212827693395288842e+00,1.771000000000000085e+01,3.000000000000000000e+00
-8.447480611442562681e-01,1.035648337576471206e-01,2.390138108682829943e-01,-4.428427541908303566e-01,1.924393583144734798e-01,-1.178586569111690574e+00,1.771499999999999986e+01,3.000000000000000000e+00
-8.610311893916030579e-01,9.734135308158048394e-02,2.461551346022589626e-01,-5.051994631845495576e-01,1.618178630789746386e-01,-1.136827794671021685e+00,1.771999999999999886e+01,3.000000000000000000e+00
-8.857586260763570252e-01,9.043057925619796267e-02,2.553284829546355050e-01,-5.406476935161061981e-01,1.296261849579661563e-01,-1.094991110247746313e+00,1.772500000000000142e+01,3.000000000000000000e+00
-9.014533950838368170e-01,7.887760657971820688e-02,2.572590637431306781e-01,-5.162141888691134106e-01,9.386323056251388852e-02,-1.058933334527251136e+00,1.773000000000000043e+01,3.000000000000000000e+00
-9.191296057108486739e-01,8.338119750626238336e-02,2.555035187820896003e-01,-4.789727223178902316e-01,6.043384538159984887e-02,-1.034164353229952704e+00,1.773499999999999943e+01,3.000000000000000000e+00
-9.328552725752230490e-01,9.976576639123384271e-02,2.604846011695840513e-01,-4.204815563240945075e-01,3.187016051915277093e-02,-9.858817395977679254e-01,1.773999999999999844e+01,3.000000000000000000e+00
-9.556354135145666007e-01,1.202185091559090646e-01,2.638744928860884964e-01,-3.708785863200554367e-01,1.790204904521625756e-02,-9.548935017905417766e-01,1.774500000000000099e+01,3.000000000000000000e+00
-9.717618467079268685e-01,1.383245808796750020e-01,2.673383342723051892e-01,-3.228419424350518208e-01,2.738063660468806684e-02,-9.285081110312659591e-01,1.775000000000000000e+01,3.000000000000000000e+00
-9.842734624620188555e-01,1.544589423873998779e-01,2.694334531040807890e-01,-2.414962071699780499e-01,5.024647850619514550e-02,-8.976200540514358561e-01,1.775499999999999901e+01,3.000000000000000000e+00
-9.935466995673629675e-01,1.632800195673087262e-01,2.695385721567994386e-01,-1.696232308588153659e-01,7.550409710399849650e-02,-8.675978084262896406e-01,1.776000000000000156e+01,3.000000000000000000e+00
-1.004977094074814392e+00,1.760093666093492382e-01,2.692824695891049558e-01,-1.042941931597908128e-01,1.115150741598140705e-01,-8.397567774453280620e-01,1.776500000000000057e+01,3.000000000000000000e+00
-1.012568019647021034e+00,1.826352955756659069e-01,2.732617945216933575e-01,-6.205499934738711171e-02,1.440497303670723872e-01,-8.163154300220587523e-01,1.776999999999999957e+01,3.000000000000000000e+00
-1.018859784489177578e+00,1.907002936127803194e-01,2.798103593674433620e-01,-2.328297324389721687e-02,1.781351304446254225e-01,-8.092826009460523107e-01,1.777499999999999858e+01,3.000000000000000000e+00
-1.021464971342288530e+00,1.996728336118518410e-01,2.796712488462115287e-01,3.079380590706237014e-03,2.005810871087954639e-01,-7.873023696238019564e-01,1.778000000000000114e+01,3.000000000000000000e+00
-1.021243035063661209e+00,2.084974475735908439e-01,2.762836065742818037e-01,2.383216030486269565e-02,2.213546794870235868e-01,-7.711312619802729307e-01,1.778500000000000014e+01,3.000000000000000000e+00
-1.015959518098986436e+00,2.144040435260319288e-01,2.734276059456777208e-01,2.882218814645661625e-02,2.368357526165500715e-01,-7.536673027093377941e-01,1.778999999999999915e+01,3.000000000000000000e+00
-1.009577425251019900e+00,2.115383972895742426e-01,2.704947037237968033e-01,-3.812757749718677716e-03,2.542363375265393466e-01,-7.254221310971165071e-01,1.779500000000000171e+01,3.000000000000000000e+00
-1.011845030028904135e+00,2.053661916893693706e-01,2.732363981284426369e-01,-3.992017549462846537e-02,2.592237623671282409e-01,-6.963882598262887136e-01,1.780000000000000071e+01,3.000000000000000000e+00
-1.009384767851347897e+00,2.001401104907172268e-01,2.762817101158963062e-01,-6.502272314816365251e-02,2.590897133123887253e-01,-6.743772000740069217e-01,1.780499999999999972e+01,3.000000000000000000e+00
-1.011831325133779380e+00,2.014763685253452841e-01,2.828523710077309739e-01,-7.604295826645522671e-02,2.561844533238686883e-01,-6.403316572485184821e-01,1.780999999999999872e+01,3.000000000000000000e+00
-1.025851378602073316e+00,1.917441576912834178e-01,2.703716493213658700e-01,-6.916532631214415694e-02,2.434193204251505482e-01,-5.927643229813820414e-01,1.781500000000000128e+01,3.000000000000000000e+00
-1.018151470792973745e+00,1.898451046303044898e-01,2.654914296233015225e-01,-2.657987092214602817e-02,2.341807949801433808e-01,-5.592881796186996990e-01,1.782000000000000028e+01,3.000000000000000000e+00
-1.022641727828523361e+00,1.838347897821515087e-01,2.474766322331022894e-01,4.175187729333557779e-02,2.126499277797810894e-01,-5.291010527802426644e-01,1.782499999999999929e+01,3.000000000000000000e+00
-1.028199966106053242e+00,1.715702137080327705e-01,2.242135426795613118e-01,1.043711468572894735e-01,1.906324006268727833e-01,-5.132574808678104228e-01,1.782999999999999829e+01,3.000000000000000000e+00
-1.033153771431620349e+00,1.496792385956049465e-01,1.978404046848880327e-01,1.479973196983337402e-01,1.747001962650476525e-01,-5.011409984725814226e-01,1.783500000000000085e+01,3.000000000000000000e+00
-1.033966025811090983e+00,1.198751318200202975e-01,1.705614736375488105e-01,1.547146172384594454e-01,1.626613113341236205e-01,-4.935761505071257216e-01,1.783999999999999986e+01,3.000000000000000000e+00
-1.026127278154953970e+00,9.591817226518274675e-02,1.460393494163999550e-01,1.681175031703412426e-01,1.476768465920947071e-01,-4.936495030991545074e-01,1.784499999999999886e+01,3.000000000000000000e+00
-1.021202897843081603e+00,8.242350680772710103e-02,1.227292608747255764e-01,1.603523583003642616e-01,1.345716124780957368e-01,-4.900313552013846330e-01,1.785000000000000142e+01,3.000000000000000000e+00
-1.001134304017689880e+00,6.989594606655012698e-02,9.113926470148908665e-02,1.294924139171745869e-01,1.272260395549697776e-01,-4.855549746547995760e-01,1.785500000000000043e+01,3.000000000000000000e+00
-1.025004934335790319e+00,5.547335916750227580e-02,6.459836481762488980e-02,7.644918007197236409e-02,1.231786918119947144e-01,-5.034893178078913012e-01,1.785999999999999943e+01,3.000000000000000000e+00
-1.002933078917935816e+00,3.210986855555687108e-02,5.155642490452854582e-02,-4.425662768128226648e-02,1.359725944147102961e-01,-4.827963184132672003e-01,1.786499999999999844e+01,3.000000000000000000e+00
-1.002464033061298387e+00,2.041860954774924429e-03,3.801888447099763951e-02,-1.698851324143056674e-01,1.493526313396929817e-01,-4.877766353954685608e-01,1.787000000000000099e+01,3.000000000000000000e+00
-1.011146735997617618e+00,-2.429153461062538710e-02,3.816977553109140997e-02,-3.216345851264583722e-01,1.720501724707361180e-01,-4.905530310040394637e-01,1.787500000000000000e+01,3.000000000000000000e+00
-1.029230037843135381e+00,-5.876444106066212869e-02,4.854638284978186891e-02,-4.351691869079952202e-01,1.889370197984585054e-01,-4.786811448733495067e-01,1.787999999999999901e+01,3.000000000000000000e+00
-1.030119918883514840e+00,-9.485480754223349353e-02,5.535579663030487652e-02,-5.459344276170765564e-01,1.980433824414070121e-01,-4.906864795061250395e-01,1.788500000000000156e+01,3.000000000000000000e+00
-1.069098481671923784e+00,-1.023710382520434253e-01,6.425983786834885136e-02,-5.616805817538590428e-01,2.094681427883759717e-01,-5.407659811891077917e-01,1.789000000000000057e+01,3.000000000000000000e+00
-1.083551859663131722e+00,-1.272176979736206470e-01,6.995674550653210866e-02,-5.923495292663574219e-01,1.838889931584972715e-01,-4.942174410393137540e-01,1.789499999999999957e+01,3.000000000000000000e+00
-1.072632555436705992e+00,-9.110786819800165137e-02,9.572129157500416929e-02,-5.803696458509457479e-01,1.728873623987246810e-01,-4.525714778365854674e-01,1.789999999999999858e+01,3.000000000000000000e+00
-1.071218576171907522e+00,-8.827261166263666858e-02,1.201780384067240859e-01,-5.479930968872882557e-01,1.623151473137106338e-01,-4.314068654976306316e-01,1.790500000000000114e+01,3.000000000000000000e+00
-1.066762976577192656e+00,-9.950292082411629768e-02,1.494883847941147204e-01,-5.321226297940615524e-01,1.625895758041529804e-01,-4.324366966026602088e-01,1.791000000000000014e+01,3.000000000000000000e+00
-1.065723912230450487e+00,-1.071274874584659115e-01,1.719354707362176493e-01,-5.342026513572166735e-01,1.548804545157636270e-01,-4.331093040891291213e-01,1.791499999999999915e+01,3.000000000000000000e+00
-1.064957754540347246e+00,-1.261550633375841390e-01,1.976927092113863194e-01,-5.503014152145985216e-01,1.511039824031424061e-01,-4.436729432627820602e-01,1.792000000000000171e+01,3.000000000000000000e+00
-1.055007982425063551e+00,-1.389890068276135870e-01,2.248733052950105116e-01,-5.626717246182550980e-01,1.489637624915545466e-01,-4.501762242283514626e-01,1.792500000000000071e+01,3.000000000000000000e+00
-1.035871463359663069e+00,-1.459763345456043804e-01,2.530136170373061266e-01,-5.657084041545772379e-01,1.508948017290152044e-01,-4.852329706208955984e-01,1.792999999999999972e+01,3.000000000000000000e+00
-1.020685967126535143e+00,-1.584467087924842921e-01,2.714119630809463390e-01,-5.591038387958843225e-01,1.535810078652791177e-01,-5.329933176455142751e-01,1.793499999999999872e+01,3.000000000000000000e+00
-1.005474221188046746e+00,-1.774679482771777672e-01,2.864274873931023091e-01,-5.566792672091890326e-01,1.657844811544701424e-01,-5.976709733432523652e-01,1.794000000000000128e+01,3.000000000000000000e+00
-9.935889318310600071e-01,-1.951677447768183637e-01,2.936271452767118539e-01,-5.520053651826761776e-01,1.807337211402560428e-01,-6.699911222316816684e-01,1.794500000000000028e+01,3.000000000000000000e+00
-9.916508129696979257e-01,-2.113994332734002723e-01,3.008091759347024108e-01,-5.419200449831700350e-01,1.966473569177988878e-01,-7.752691558744283506e-01,1.794999999999999929e+01,3.000000000000000000e+00
-1.001581755528057949e+00,-2.224273348860464627e-01,3.029596819360054205e-01,-5.274034456767616730e-01,2.126077091160449573e-01,-8.679833158801749660e-01,1.795499999999999829e+01,3.000000000000000000e+00
-1.025900199274903946e+00,-2.227255374398371957e-01,3.004385527108431875e-01,-5.118198585956796887e-01,2.319173596080755240e-01,-9.458146047729099060e-01,1.796000000000000085e+01,3.000000000000000000e+00
-1.050024095611660657e+00,-2.168847362252407374e-01,2.959279191599427095e-01,-4.899727817730844537e-01,2.500628322577795881e-01,-1.015427761351575420e+00,1.796499999999999986e+01,3.000000000000000000e+00
-1.075544180797854743e+00,-2.041716288809990176e-01,2.844681113916177062e-01,-4.696003819372236987e-01,2.598534272123151356e-01,-1.059593865382938649e+00,1.796999999999999886e+01,3.000000000000000000e+00
-1.102213167339524791e+00,-1.933082939949219148e-01,2.732776844052000054e-01,-4.108543902945777093e-01,2.688002953837573261e-01,-1.068229899573365449e+00,1.797500000000000142e+01,3.000000000000000000e+00
-1.155424637727953119e+00,-1.907777679670714099e-01,2.557893817665990999e-01,-3.718878145814206726e-01,2.770863268598991458e-01,-1.053161069005582595e+00,1.798000000000000043e+01,3.000000000000000000e+00
-1.190096072005610628e+00,-1.908131837309440249e-01,2.421847533279865572e-01,-3.376774227558482777e-01,2.856469517905378397e-01,-1.035442966487039484e+00,1.798499999999999943e+01,3.000000000000000000e+00
-1.226353232467176646e+00,-1.884864169141971524e-01,2.125790280555216183e-01,-3.034705026545850837e-01,2.897430102579975353e-01,-1.004712386173915117e+00,1.798999999999999844e+01,3.000000000000000000e+00
-1.261364119554405416e+00,-1.847932518476156916e-01,1.966563988876298963e-01,-2.670663737568017559e-01,3.076521104840976850e-01,-9.759560512130969201e-01,1.799500000000000099e+01,3.000000000000000000e+00
-1.305458586861663939e+00,-1.722979624087801753e-01,1.755888986877898184e-01,-2.468311876917210212e-01,3.213232024216164939e-01,-9.238216544864938928e-01,1.800000000000000000e+01,3.000000000000000000e+00
-1.353676489438714103e+00,-1.598820004314766285e-01,1.592652795325774084e-01,-2.325125447265736223e-01,3.354326088662428207e-01,-8.778091461926853523e-01,1.800499999999999901e+01,3.000000000000000000e+00
-1.405693242123075226e+00,-1.435587015687158907e-01,1.496284346956304190e-01,-2.292767268679294368e-01,3.455894293111276827e-01,-8.258667818501017610e-01,1.801000000000000156e+01,3.000000000000000000e+00
-1.441258117551625251e+00,-1.307774614183729034e-01,1.440808015067900905e-01,-2.163425726888186795e-01,3.577559802536950384e-01,-7.679846564261646469e-01,1.801500000000000057e+01,3.000000000000000000e+00
-1.469164413836814287e+00,-1.138241706516700674e-01,1.368831742525471185e-01,-2.127705512259066012e-01,3.623388705465853121e-01,-6.937077285784111202e-01,1.801999999999999957e+01,3.000000000000000000e+00
-1.485796621887067737e+00,-9.805268134287689619e-02,1.214503319235724493e-01,-2.112106347102911952e-01,3.643547360749930242e-01,-6.200235986634354823e-01,1.802499999999999858e+01,3.000000000000000000e+00
-1.500198174845806642e+00,-8.542212473958363250e-02,9.967274444159934799e-02,-2.068448246339407437e-01,3.625616962167556578e-01,-5.328601515008738465e-01,1.803000000000000114e+01,3.000000000000000000e+00
-1.515762863621858525e+00,-6.664317750404075147e-02,7.093029132275102677e-02,-1.974240904042041111e-01,3.587575695653099084e-01,-4.252596026205225921e-01,1.803500000000000014e+01,3.000000000000000000e+00
-1.523428323515038318e+00,-4.731872351288388123e-02,4.517648866468593205e-02,-1.752697349076459687e-01,3.523822505489453416e-01,-3.165452336292094437e-01,1.803999999999999915e+01,3.000000000000000000e+00
-1.542366747785409054e+00,-2.545216611179824256e-02,2.331246576273892854e-02,-1.672236187132487562e-01,3.432905062052538647e-01,-1.898159297777416987e-01,1.804500000000000171e+01,3.000000000000000000e+00
-1.562338223753073851e+00,4.026429147937288927e-03,6.054104251182280093e-03,-1.254828939617489703e-01,3.328055160360063880e-01,-3.151771364758568922e-02,1.805000000000000071e+01,3.000000000000000000e+00
-1.576782424717874109e+00,4.429908134022678134e-02,-9.424231828325888710e-03,-6.544635706373212736e-02,3.215926338580465949e-01,1.214758988532643469e-01,1.805499999999999972e+01,3.000000000000000000e+00
-1.581158913973564006e+00,8.189790737422079914e-02,-2.630618714638641858e-02,-2.236026105050695906e-03,2.945122906274589281e-01,2.687220974374716631e-01,1.805999999999999872e+01,3.000000000000000000e+00
-1.568207178918452849e+00,1.543836667211665459e-01,-4.561439223964317002e-02,9.276371884146861202e-02,2.642302220525706291e-01,3.854016070302803132e-01,1.806500000000000128e+01,3.000000000000000000e+00
-1.546022972992689537e+00,2.354262729416995992e-01,-5.079319434388833432e-02,1.941833805551548553e-01,2.267172750592924557e-01,5.214488761168950548e-01,1.807000000000000028e+01,3.000000000000000000e+00
-1.516627600387035368e+00,3.025491195356488361e-01,-4.760219850984344359e-02,2.632755312368502687e-01,1.892464740055116723e-01,6.296035139301348060e-01,1.807499999999999929e+01,3.000000000000000000e+00
-1.479154191536693475e+00,3.865518520234764166e-01,-3.944038033578453617e-02,3.193927363615698956e-01,1.527329534875247474e-01,7.713977019515076972e-01,1.807999999999999829e+01,3.000000000000000000e+00
-1.447729229743448975e+00,4.585534660988148659e-01,-2.621523957645529104e-02,3.427078250827305106e-01,1.230278727335201161e-01,9.114575823805594057e-01,1.808500000000000085e+01,4.000000000000000000e+00
-1.412861624178679776e+00,5.578571903187273806e-01,-9.063251474474040385e-04,3.620161382401175243e-01,9.804773331760024968e-02,1.099523198345998098e+00,1.808999999999999986e+01,4.000000000000000000e+00
-1.391913322087753757e+00,6.381936021765530764e-01,2.100182334072753232e-02,3.930752053701074278e-01,7.757599565813094733e-02,1.261112348656584503e+00,1.809499999999999886e+01,4.000000000000000000e+00
-1.371528419517468844e+00,7.240935376635317944e-01,4.191844994230880389e-02,4.370302058639687903e-01,6.427276966248836321e-02,1.452741011827713535e+00,1.810000000000000142e+01,4.000000000000000000e+00
-1.382908289478730790e+00,8.342558177215085857e-01,7.768414070904863800e-02,4.757553922918580924e-01,5.178965610752409021e-02,1.691520524275130111e+00,1.810500000000000043e+01,4.000000000000000000e+00
-1.393450588206696095e+00,8.748510445974875260e-01,1.000534696344061031e-01,5.035021202680891594e-01,5.220114542069226315e-02,1.958935525114267273e+00,1.810999999999999943e+01,4.000000000000000000e+00
-1.417193991896000371e+00,9.451697190434927842e-01,1.296962193036718669e-01,4.549890903111913354e-01,6.171600094698338063e-02,2.165388587543001009e+00,1.811499999999999844e+01,4.000000000000000000e+00
-1.463268579823937321e+00,9.787979684442558170e-01,1.248246867779444630e-01,3.771472481226770812e-01,9.174726078754538716e-02,2.463786626306547767e+00,1.812000000000000099e+01,4.000000000000000000e+00
-1.474598314761689011e+00,9.904121028952682648e-01,1.258488311854570330e-01,2.611381577424899403e-01,1.427454007108795442e-01,2.649308662185996255e+00,1.812500000000000000e+01,4.000000000000000000e+00
-1.454118313841542109e+00,9.826717061326083469e-01,1.148947029809026799e-01,1.386745036500592054e-01,2.199013556509753220e-01,2.835149204309554083e+00,1.812999999999999901e+01,4.000000000000000000e+00
-1.416899497645568440e+00,9.229704914481513534e-01,9.845041711477794943e-02,4.256959656934976299e-02,3.112987567919189846e-01,2.983122175752779714e+00,1.813500000000000156e+01,4.000000000000000000e+00
-1.366484014813220904e+00,7.837513594247550452e-01,6.993819002787751704e-02,-4.334536297567138929e-02,4.011308069093744155e-01,3.138980558740857685e+00,1.814000000000000057e+01,4.000000000000000000e+00
-1.349773604757494194e+00,5.715930000780642395e-01,4.117286801922909883e-02,-9.270081699921703389e-02,4.913611353975353979e-01,3.241431666427832869e+00,1.814499999999999957e+01,4.000000000000000000e+00
-1.374371057236797533e+00,3.452822014150739305e-01,5.840298289531756226e-02,-9.770237779770989117e-02,5.489085243193125851e-01,3.263225054686507143e+00,1.814999999999999858e+01,4.000000000000000000e+00
-1.404270243802156592e+00,5.104707153690658111e-02,9.199670238534399247e-02,-9.224658427522548776e-02,5.626003350890168564e-01,3.305413124806143799e+00,1.815500000000000114e+01,4.000000000000000000e+00
-1.386780790034325195e+00,-1.556269752244744120e-01,1.159674294763475000e-01,-1.997102033659799436e-01,5.451173838473191147e-01,3.236506506542855099e+00,1.816000000000000014e+01,4.000000000000000000e+00
-1.391656980505683538e+00,-3.564561465216916636e-01,1.691958025557510625e-01,-4.573272249014753710e-01,5.171038896653241679e-01,3.101282516661975741e+00,1.816499999999999915e+01,4.000000000000000000e+00
-1.398263310929319214e+00,-4.861059138427807902e-01,2.194985449567295743e-01,-6.332944884915053807e-01,4.828335943797384955e-01,3.004192311704524165e+00,1.817000000000000171e+01,4.000000000000000000e+00
-1.384107119258419560e+00,-5.447390893633206055e-01,2.644704016709768513e-01,-6.601830968908051211e-01,4.623381695999001506e-01,2.906663549985006867e+00,1.817500000000000071e+01,4.000000000000000000e+00
-1.376271641606815255e+00,-6.218586544521839121e-01,3.080865531984866013e-01,-5.033515465259756905e-01,4.257921988964123439e-01,2.832486444473276244e+00,1.817999999999999972e+01,4.000000000000000000e+00
-1.369227184915793538e+00,-7.345673635907320476e-01,2.592062740822377309e-01,-2.369772840596954255e-01,3.617481579783837775e-01,2.680796249187344937e+00,1.818499999999999872e+01,4.000000000000000000e+00
