time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
21964,-1.39,0.41,0.179,-0.39111,2.48889,0.80889,-1.122,-0.594,-0.075,-0.18444,-0.48556,0.11
22061,-0.914,0.063,-0.061,2.44444,1.68889,0.26333,-0.985,0.017,-0.023,0.41778,-0.40444,-0.17111
22158,-0.514,0.056,-0.02,0.39333,0.4,0.11222,-0.944,-0.297,0.198,0.76889,-0.63889,0.10444
22263,-0.461,0.041,-0.479,-0.59556,-1.68,-0.48,-0.942,0.014,-0.035,0.03556,-1.00778,0.05
22363,-0.948,0.197,-0.393,0.96,0.63556,0.49333,-1.066,-0.533,0.274,0.78,-0.15,0.15
22463,-1.49,0.385,-0.415,1.43111,-0.49444,0.01889,-1.347,-0.062,-0.048,0.66667,0.81778,0.01444
22564,-0.89,0.363,-0.107,0.22333,-0.84667,-0.01222,-1.291,0.04,0.094,0.01667,2.74,0.38
22659,-0.931,0.138,-0.058,-0.61556,-1.19111,0.10556,-1.015,-0.115,0.089,-1.28667,1.85222,-0.68556
22761,-0.864,0.212,0.142,-1.09889,-1.08111,-0.09111,-0.687,0.003,0.023,-0.82889,1.08778,-0.50111
22857,-1.027,0.253,-0.073,0.44778,-0.93778,-0.19889,-0.531,0.088,0.024,-0.35,-0.41111,-0.01111
22963,-0.939,0.337,-0.021,-0.40556,-0.53778,-0.11222,-1.292,-0.333,-0.706,0.97,-1.63222,0.34444
23058,-1.068,0.041,0.12,0.02889,-0.33111,0.32222,-0.468,0.177,-0.371,-0.02,0.46111,-0.21
23162,-1.369,0.19,-0.015,-0.73667,1.75667,0.06556,-1.466,0.078,-0.42,-0.33,-0.31111,-0.06
23261,-1.376,0.355,0.179,-0.34556,2.74556,0.75444,-1.333,-0.237,-0.051,-0.45556,-0.87333,0.47
23363,-0.962,0.079,-0.006,2.42556,1.76,0.30889,-1.003,-0.025,-0.023,0.15333,-0.51222,-0.15778
23466,-0.515,0.016,-0.056,0.48444,0.6,0.08667,-0.915,-0.181,0.124,0.74,-0.61,-0.06667
23563,-0.463,-0.025,-0.247,-0.45111,-1.25667,-0.31444,-0.934,-0.147,0.078,-0.11222,-0.91667,0.07111
23660,-2.088,0.699,-0.934,0.57667,0.13222,0.18333,-1.066,-0.496,0.259,0.59333,-0.42667,0.22111
23760,-1.117,0.184,-0.213,-0.16111,-0.27889,0.1,-1.201,-0.21,-0.108,0.98556,0.30222,-0.10778
23852,-1.268,-0.232,0.329,-0.55444,-0.63333,-0.35667,-1.189,0.353,0.012,-0.43778,2.6,0.27222
23961,-1.039,0.349,-0.007,-0.21222,-1.10111,-0.06889,-1.289,-0.427,0.212,0.33778,2.24333,-0.87333
24062,-0.85,0.048,0.013,-1.59667,-1.04667,0.04,-0.636,0.03,0.02,-1.83778,1.31111,-0.45556
24161,-0.892,0.315,-0.005,-0.19667,-0.72111,-0.26556,-0.53,0.026,0.127,-0.83333,0.02,0.15556
24261,-0.937,0.131,-0.166,-0.17333,-0.72444,-0.08667,-1.077,-0.182,-0.588,1.93,-1.86333,0.40556
24361,-1.053,0.146,0.208,0.05889,-0.41889,0.19,-0.954,-0.02,-0.693,1.68889,0.22222,-0.64
24464,-1.355,0.166,-0.06,-0.68111,0.88889,0.24,-1.016,0.144,-0.537,-2.36667,-0.05889,0.16333
24563,-1.407,0.385,0.205,0.16778,3.45333,0.55556,-1.278,-0.387,0.038,-0.92222,-1.18111,0.35
24659,-1.018,0.2,0.062,2.10444,2.01778,0.51889,-0.999,0.188,-0.004,0.62,-0.54667,-0.43111
24759,-0.495,0.107,-0.094,0.80889,0.73,0.35111,-0.908,-0.344,0.22,0.85778,-0.66444,-0.02556
24863,-0.442,-0.114,-0.188,0.13111,-0.97667,-0.1,-1.017,-0.057,0.059,-0.15111,-0.84111,0.05111
24963,-1.703,0.544,-1.115,-0.56667,-1.97778,-0.68333,-0.988,-0.231,0.01,0.94333,-0.58778,0.03667
25062,-0.665,-0.355,-0.14,-0.25889,0.09,0.21778,-1.198,0.027,-0.133,0.50111,0.24,-0.30667
25164,-0.874,-0.265,0.421,-1.18889,-0.54111,0.23333,-1.078,0.402,0.048,0.06,2.59333,0.33333
25256,-0.892,0.234,0.025,-0.51667,-0.69222,-0.04556,-1.277,-0.502,0.297,1.06889,2.14889,-0.73889
25364,-0.906,0.059,0.053,-0.96,-1.07444,0.03778,-0.838,-0.094,-0.036,-2.24333,1.16111,-0.57889
25463,-0.944,0.299,0.024,-0.56778,-0.9,-0.25,-0.554,0.083,0.066,-1.13444,-0.02556,-0.09333
25559,-0.977,0.226,-0.087,-0.4,-0.72667,-0.21556,-0.832,-0.053,-0.407,1.86556,-1.71222,0.25111
25662,-0.962,0.242,0.192,-0.31333,-0.34444,0.15556,-1.054,0.056,-0.67,-0.05,-0.14333,-0.57889
25762,-1.389,0.25,-0.013,-1.26667,1.00778,0.08667,-1.848,-0.081,0.036,-1.85111,-1.49667,0.44
25863,-1.317,0.12,0.098,0.41889,2.96778,0.39,-0.948,-0.196,0.456,0.46889,-1.19556,-0.03222
25966,-0.954,0.277,0.13,2.31333,1.92444,0.65778,-0.949,0.22,0.161,0.79,-0.76778,-0.33778
26067,-0.677,0.036,-0.167,1.03111,0.73333,0.56667,-0.938,-0.246,0.202,1.39667,-0.54667,-0.07556
26161,-0.533,-0.1,-0.09,0.28111,-0.65889,0.10778,-0.933,-0.108,0.16,0.08667,-0.62556,0.04444
26263,-1.101,0.277,-0.699,-0.95778,-1.69,-0.78333,-1.002,-0.24,-0.047,0.58222,-0.55889,0.06
26361,-0.791,0.081,-0.487,0.11,-0.12889,0.32444,-1.195,-0.099,0.041,0.76,0.04,-0.04222
26463,-0.756,-0.355,0.045,0.09889,0.14111,0.78,-1.218,0.112,-0.087,0.25333,2.02667,0.21889
26560,-1.155,0.791,0.181,-0.47444,-0.83667,-0.09556,-1.378,-0.416,0.34,1.61,2.15667,-0.5
26669,-0.952,0.128,0.112,-1.64,-0.86889,0.17889,-0.955,-0.098,0.011,-2.36333,1.19444,-0.34222
26767,-0.964,0.35,0.037,-0.83778,-0.74667,-0.14667,-0.699,0.019,0.084,-2.04111,0.39889,-0.19
26862,-0.973,0.135,-0.031,-0.47,-0.75111,-0.25444,-0.609,0.208,-0.211,1.46778,-0.52222,-0.36556
26961,-0.947,0.323,0.021,-0.43444,-0.57778,-0.10444,-1.223,-0.269,-0.815,-1.24111,-1.53778,0.01222
27065,-1.171,0.316,-0.14,-0.84222,0.17556,0.14111,-0.85,0.122,0.147,-1.92667,-0.48778,0.06889
27162,-1.177,-0.129,-0.067,0.62222,2.74111,-0.01111,-0.607,-0.058,0.815,0.85889,-0.51222,-0.2
27262,-1.119,0.404,0.118,1.41556,2.28333,0.92444,-0.948,-0.174,0.186,0.8,-0.77111,-0.46556
27361,-0.791,-0.014,-0.132,1.73,1.21,0.41,-0.91,-0.194,0.061,1.43222,-0.40889,-0.12333
27460,-0.519,0.006,-0.054,0.78,-0.04667,0.02111,-0.913,-0.187,0.146,0.42222,-0.67,-0.00667
27559,-0.772,0.152,-0.512,-1.06,-1.81778,-0.69778,-0.997,-0.186,-0.064,0.27444,-0.8,0.03
27650,-0.756,0.013,-0.548,0.07222,0.38333,0.71667,-1.17,-0.09,0.089,0.4,-0.09,0.09333
27759,-1.329,0.26,-0.375,2.36333,0.16333,0.40778,-1.406,0.032,0.009,0.26,1.69667,0.07
27861,-1.17,0.897,0.097,0.11556,-0.90778,-0.19667,-1.312,-0.402,0.439,1.67444,2.64667,-0.36222
27961,-0.93,0.153,0.059,-1.19889,-0.94889,0.08444,-1.025,0.039,0.044,-2.23889,1.4,-0.43333
28058,-0.883,0.263,0.188,-0.49556,-1.11889,-0.23,-0.533,0.028,0.001,-1.12778,0.84,-0.16
28160,-0.983,0.169,-0.129,-0.21,-1.04556,-0.31,-0.421,0.197,-0.162,0.89111,-1.34,0.22333
28261,-0.887,0.481,0.035,-0.8,-0.23889,0.02,-1.873,-0.416,-0.996,-1.46222,-0.91222,-0.07
28356,-1.413,0.155,0.011,-0.74556,0.49889,0.25444,-2.158,-0.401,0.242,-2.22444,-1.97889,0.08333
28461,-1.423,0.12,0.119,-0.00222,3.06333,0.53,-0.768,-0.053,0.675,-0.12778,-1.52,0.05556
28563,-0.972,0.293,0.149,2.09222,2.31,0.67,-0.964,0.36,0.117,0.70222,-0.63444,-0.36333
28659,-0.626,0.082,-0.155,0.90333,0.84222,0.43556,-0.922,-0.25,0.26,1.02,-0.61778,-0.11444
28764,-0.453,-0.107,-0.138,0.17,-0.69222,-0.10667,-0.917,-0.104,0.182,0.48222,-0.80556,0.04556
28863,-1.368,0.186,-0.858,-0.91111,-2.26,-0.66667,-1.092,-0.204,-0.033,0.94,-0.68,0.08889
28960,-0.604,-0.21,-0.504,-0.19,-0.42,0.20222,-1.246,-0.09,-0.179,0.58111,0.27222,-0.09444
29059,-0.323,-0.671,0.426,-0.76556,-0.42,0.45889,-1.291,0.171,0.182,-0.10778,3.21111,0.15556
29157,-0.792,-0.008,0.037,0.27778,-1.12111,0.16333,-1.101,-0.221,0.16,-1.90667,2.16,-0.77222
29260,-0.902,0.151,0.041,-1.62222,-1.12,0.01778,-0.601,0.025,-0.065,-1.44222,1.43556,-0.51111
29360,-0.927,0.265,-0.078,-0.72444,-0.88667,-0.28222,-0.524,0.04,0.137,-0.96778,-0.1,-0.03222
29459,-0.91,0.39,-0.055,-1.09,-0.74667,-0.14556,-0.916,-0.276,-0.551,1.31111,-1.77333,0.29444
29559,-1.216,0.145,-0.003,-0.35889,-0.49222,0.14111,-0.902,0.358,-0.62,1.23667,0.17556,-0.52444
29662,-1.333,0.206,-0.153,-0.37778,2.43111,0.00889,-1.26,0.071,-0.658,-1.19667,-0.04111,0.13778
29760,-1.366,0.357,0.04,0.79889,2.30667,1.16333,-1.051,-0.542,-0.079,-0.20889,-0.89333,0.07667
29860,-0.885,0.054,0.013,2.75333,1.77667,0.41444,-0.973,-0.151,0.001,0.87,-0.65889,-0.18778
29962,-0.447,0.052,0.016,1.14444,0.47444,0.29333,-0.951,-0.231,0.134,0.64444,-0.77667,-0.01444
30060,-0.376,-0.116,-0.434,-0.78,-1.79111,-0.26444,-1.002,-0.05,0.055,0.53778,-0.91111,0.21111
30160,-1.182,0.397,-0.383,1.11,0.62444,0.54222,-1.214,-0.503,0.062,0.87556,-0.17222,0.30111
30255,-0.541,0.324,0.308,1.52667,0.77889,1.20333,-1.274,0.263,-0.084,0.00111,2.84556,0.22889
30361,-1.063,0.55,0.136,-0.44333,-1.62444,0.23111,-1.308,-0.321,0.187,-0.91111,2.33778,-1.23556
30461,-0.897,0.207,0.108,-1.84444,-1.10778,0.14,-0.773,0.083,0.033,-1.96,1.78667,-0.46667
30564,-0.922,0.303,-0.02,-0.55889,-0.77778,-0.21444,-0.532,-0.006,0.197,-1.10667,0.4,0.16333
30660,-0.951,0.144,-0.118,-0.83333,-0.77111,-0.15333,-0.797,-0.025,-0.493,1.25222,-1.77111,0.14889
30758,-1.022,0.27,0.071,-0.48222,-0.33222,0.0,-1.06,0.005,-0.567,1.09,0.04444,-0.57
30860,-1.217,0.249,-0.118,-0.39778,1.64444,0.11222,-1.939,0.007,-0.316,-1.65889,-1.79444,0.12444
30960,-1.467,0.346,0.2,0.00333,2.5,1.38111,-0.982,-0.105,0.68,0.59111,-1.47111,0.23111
31059,-1.113,0.183,0.147,3.24,1.78222,0.71667,-0.887,0.328,-0.067,0.12,-0.47222,-0.41444
31161,-0.405,0.0,-0.076,0.88889,0.55111,0.30778,-0.868,-0.277,0.114,1.25778,-0.50667,-0.04889
31261,-0.453,-0.055,-0.357,-0.29444,-1.34,-0.26667,-0.963,-0.047,-0.05,0.11222,-1.06333,0.05444
31358,-1.456,0.474,-0.9,1.40333,0.20222,0.04889,-1.049,-0.389,0.198,1.15,-0.41333,0.17778
31461,-1.302,0.145,-0.312,0.17,-0.57111,0.17222,-1.233,-0.288,-0.121,0.86111,0.17,0.07889
31559,-0.841,-0.423,0.481,-0.73444,-0.77444,-0.47667,-1.306,0.336,-0.028,-0.36667,3.00778,0.38222
31662,-1.084,0.013,-0.1,0.35889,-1.44,0.10222,-1.083,-0.298,0.229,-1.68333,2.12333,-0.82222
31761,-0.865,0.231,0.043,-1.87,-0.99,0.04556,-0.744,-0.053,-0.009,-1.79889,1.27111,-0.51222
31861,-0.908,0.251,0.009,-0.73,-0.70778,-0.19778,-0.546,0.079,0.238,-1.35667,-0.23778,-0.29556
31959,-0.874,0.165,-0.03,-1.04889,-0.71,-0.19222,-1.041,-0.202,-0.575,0.76,-1.28333,0.38
32061,-1.045,0.175,-0.025,-0.82667,-0.30778,0.0,-0.936,-0.075,-0.428,0.88,-0.12556,-0.4
32161,-1.28,0.33,-0.011,-0.69889,1.98778,0.06,-1.466,0.022,-0.301,-2.31222,-0.57333,-0.01222
32259,-1.416,0.252,-0.007,0.54111,2.26444,1.19444,-1.334,-0.547,-0.017,0.66,-0.96889,0.19889
32359,-0.997,0.146,0.058,3.48778,1.70222,0.65556,-0.935,0.064,-0.073,0.39222,-0.46111,-0.32444
32460,-0.497,-0.002,0.038,1.34667,0.66667,0.36333,-0.914,-0.245,0.151,0.72444,-0.66,-0.07333
32560,-0.418,-0.253,-0.368,-0.59222,-1.43,-0.3,-0.951,0.0,-0.027,0.51444,-0.99444,0.02556
32665,-1.287,0.526,-0.587,0.68556,0.40778,0.29778,-1.172,-0.621,0.177,0.71889,-0.37556,0.22
32762,-1.644,0.328,-0.423,1.22,-0.78889,-0.04889,-1.448,-0.166,-0.043,0.60889,1.23222,0.05
32861,-0.974,0.426,-0.041,-0.09556,-0.91,-0.40778,-1.273,-0.257,0.415,0.51667,2.99333,-0.14889
32960,-0.918,-0.027,-0.104,-0.42889,-1.17333,0.02889,-1.085,0.007,0.156,-2.34111,2.07,-0.57778
33060,-0.851,0.159,0.224,-1.00333,-1.25667,-0.17556,-0.512,0.101,0.038,-0.82111,1.35333,-0.28667
33161,-1.057,0.192,-0.175,-0.10333,-1.12111,-0.28111,-0.387,0.12,0.054,-0.20667,-0.60444,0.06556
33259,-0.954,0.419,-0.028,-1.11,-0.21,0.01889,-1.778,-0.292,-1.017,-0.01556,-2.41667,0.25889
33360,-1.328,0.07,-0.116,-0.20778,0.94,0.22889,-1.529,-0.09,0.366,-1.88778,-1.46444,-0.15
33458,-1.397,0.305,0.345,-0.78333,3.12,0.72,-0.83,-0.298,0.778,0.07111,-1.35556,-0.11
33552,-0.93,0.179,0.138,2.63667,2.01667,0.42556,-0.937,0.252,0.106,1.26111,-0.63,-0.62778
33662,-0.51,-0.029,-0.126,0.64556,1.00778,0.31333,-0.98,-0.409,0.257,1.84889,-0.73222,-0.00778
33759,-0.43,-0.13,-0.021,-0.00667,-0.82111,-0.18667,-1.003,-0.116,0.123,0.12,-0.95667,0.11778
33860,-2.102,0.526,-1.311,-0.04111,-1.44111,-0.30333,-1.029,-0.361,0.082,0.99556,-0.53667,0.09778
33954,-0.937,-0.174,-0.192,-0.30222,-0.51889,0.15444,-1.219,-0.127,-0.169,0.65667,0.17,-0.08
34058,-0.786,-0.328,0.703,-0.96889,-0.58333,0.09667,-1.298,0.165,0.096,-0.11444,3.13444,0.35
34159,-1.02,0.015,-0.013,-0.24111,-1.30333,-0.01,-1.101,-0.279,0.185,-1.29,2.05444,-1.05333
34261,-0.847,0.258,0.118,-1.50333,-1.14889,0.04889,-0.645,-0.016,-0.021,-1.77667,1.32556,-0.63333
34362,-0.928,0.289,-0.003,-0.26444,-0.82889,-0.25667,-0.514,0.07,0.167,-0.61444,-0.16111,-0.08
34464,-0.872,0.224,-0.035,-0.79333,-0.67,-0.10333,-1.076,-0.226,-0.604,1.44667,-1.89333,0.61222
34561,-1.31,0.215,-0.034,-0.24111,-0.36333,0.22556,-0.882,0.007,-0.552,0.20444,0.54222,-0.12667
34659,-1.325,-0.045,-0.228,0.05,2.15,0.10444,-0.576,0.314,0.161,-0.57667,-0.46778,-0.30889
34762,-1.328,0.56,0.118,-0.22111,2.54889,0.96889,-1.017,-0.382,-0.103,-0.20222,-0.77222,-0.01222
34854,-0.875,-0.023,-0.052,2.90556,1.65667,0.35333,-0.883,0.015,0.006,1.09111,-0.46,-0.2
34960,-0.388,0.053,0.02,0.45444,0.52889,0.33889,-0.914,-0.294,0.115,0.4,-0.73111,-0.00667
35059,-0.489,-0.032,-0.384,-0.99889,-1.65111,-0.54778,-0.986,-0.011,0.008,0.18,-0.85444,0.07
35160,-0.833,0.145,-0.645,0.98444,0.92222,0.88333,-1.205,-0.266,0.223,0.24556,-0.11444,0.18222
35254,-1.32,0.279,-0.303,2.25889,-0.02,0.16,-1.38,0.139,-0.155,0.46222,2.01667,0.20222
35360,-1.098,0.635,0.174,0.23556,-1.35111,-0.07333,-1.439,-0.521,0.31,1.61444,2.39444,-0.97
35459,-0.895,0.071,0.088,-1.12889,-1.23556,0.11222,-1.021,0.071,0.039,-2.46667,1.50222,-0.60333
35561,-0.923,0.193,0.028,-1.01333,-0.68444,-0.10222,-0.504,0.042,0.062,-1.19,0.53667,-0.08
35658,-0.958,0.113,-0.064,-0.22222,-0.86556,-0.07222,-0.511,0.229,-0.202,0.66889,-1.57556,0.05111
35759,-0.991,0.51,0.194,-0.71111,-0.44889,-0.01889,-1.626,-0.294,-0.733,-1.11444,-0.25,-0.26222
35859,-1.41,0.229,0.02,-0.91222,0.76778,0.25889,-1.97,-0.539,0.422,-1.91889,-2.05111,0.37556
35959,-1.373,0.228,0.219,0.01556,3.21,0.78889,-0.77,-0.123,0.766,0.17556,-1.43222,0.33556
36059,-1.057,0.351,0.215,3.18,2.02889,0.67889,-0.947,0.179,0.07,1.07667,-0.60778,-0.52222
36158,-0.553,-0.041,-0.086,0.94222,0.89778,0.25444,-0.898,-0.281,0.218,1.60889,-0.53333,-0.02444
36264,-0.356,-0.074,-0.102,-0.02444,-0.75222,-0.14,-1.002,-0.096,0.11,0.15778,-1.11,0.21
36358,-2.353,0.455,-1.397,-0.08889,-1.93778,-0.63,-0.981,-0.515,0.065,1.26889,-0.34,0.16778
36460,-0.674,-0.205,-0.234,-0.45444,-0.45778,0.37778,-1.175,-0.027,-0.02,0.20778,0.07556,-0.11
36564,-1.148,-0.15,0.521,-1.35556,-1.24556,-0.17222,-1.164,0.382,-0.021,-0.21333,2.52,0.27667
36658,-0.947,0.063,0.007,-0.28667,-1.29444,-0.06889,-1.14,-0.453,0.203,0.29778,2.14111,-1.02
36762,-0.893,0.216,0.035,-1.67,-0.8,0.08667,-0.739,-0.017,0.064,-2.32556,1.39667,-0.60778
36864,-0.912,0.38,-0.001,-0.54222,-0.77333,-0.22667,-0.512,0.085,0.058,-1.11333,0.06222,-0.08222
36959,-0.977,0.341,-0.12,-0.27333,-0.95556,-0.11111,-1.132,-0.18,-0.679,1.59111,-1.78889,0.33222
37058,-1.163,0.18,0.091,-0.38556,-0.37889,0.19778,-0.794,0.043,-0.47,1.26778,0.39889,-0.61667
37160,-1.353,0.159,0.03,-0.33222,1.93889,0.16889,-0.811,0.187,-0.142,-2.15,-0.25222,-0.28111
37261,-1.374,0.305,0.133,-0.21,2.63667,0.97111,-1.25,-0.513,0.099,0.30444,-1.01778,0.18667
37366,-1.001,0.129,-0.032,3.21444,1.86444,0.42667,-0.921,-0.052,-0.007,1.01444,-0.55333,-0.27111
37467,-0.478,0.01,0.03,1.07222,0.52444,0.30667,-0.888,-0.243,0.176,0.42333,-0.75333,-0.05889
37566,-0.379,-0.235,-0.388,-0.93111,-1.65,-0.31667,-1.0,-0.051,-0.035,0.34667,-1.05667,0.12667
37659,-1.25,0.472,-0.735,0.59444,0.34333,0.51889,-1.173,-0.39,0.211,0.33444,-0.24778,0.24222
37759,-1.471,0.526,-0.253,1.98778,-0.31889,-0.01667,-1.415,-0.226,-0.012,0.11,1.88778,0.11222
37858,-1.12,0.661,-0.058,0.63222,-0.86444,-0.54,-1.305,-0.444,0.499,1.73111,2.49444,-0.61667
37960,-0.975,0.03,0.002,-0.84333,-1.07778,0.01333,-1.017,-0.004,0.12,-2.68222,1.71111,-0.36889
38063,-0.871,0.3,0.163,-1.11778,-0.98444,-0.22889,-0.539,0.031,0.032,-1.13,0.72444,-0.16778
38158,-1.006,0.121,-0.134,0.03111,-1.04778,-0.15556,-0.501,0.245,-0.074,0.75,-0.94,-0.12
38258,-0.916,0.437,0.124,-0.73333,-0.48333,-0.10444,-1.654,-0.352,-0.997,-0.85111,-1.60778,0.16667
38354,-1.256,0.101,-0.135,-0.81222,0.32333,0.15667,-0.796,0.095,0.261,-1.77333,-1.10556,-0.10444
38458,-1.417,0.119,0.196,0.67444,2.99889,0.32556,-0.503,-0.061,0.719,0.89333,-1.22333,-0.56222
38559,-1.059,0.264,0.196,2.6,2.28444,0.78667,-0.95,-0.078,0.09,1.25111,-0.74444,-0.61889
38660,-0.646,-0.077,-0.043,1.31444,1.44889,0.52444,-0.895,-0.236,0.166,1.59444,-0.54889,-0.06222
38759,-0.44,-0.016,-0.026,0.44111,-0.26889,-0.02222,-1.01,-0.147,0.093,0.18444,-0.88444,0.08222
38860,-1.364,0.107,-0.827,-0.42,-2.61222,-0.76111,-1.062,-0.213,0.013,0.53556,-0.56778,0.13778
38961,-0.835,-0.373,-0.333,0.38111,-0.37,0.20111,-1.286,-0.017,-0.072,0.30556,0.29222,-0.00333
39062,-0.619,-0.276,0.83,-1.77,-0.94222,0.5,-1.334,0.299,0.042,-0.23111,2.83111,0.58
39158,-0.828,0.139,0.084,-0.36667,-1.37,0.05667,-1.15,-0.361,0.204,-0.57667,2.14111,-1.09222
39263,-0.893,0.247,0.01,-1.66,-0.96333,-0.01222,-0.636,0.004,-0.01,-1.85,1.39889,-0.58333
39360,-0.899,0.28,0.008,-0.29,-0.84333,-0.08222,-0.555,0.102,0.079,-0.66556,-0.11,0.07778
39461,-0.901,0.332,-0.038,-0.46889,-0.91,-0.08,-1.054,-0.166,-0.638,1.52,-1.84778,0.56444
39558,-1.014,0.248,0.09,-0.46333,-0.15,0.25,-0.801,-0.253,-0.339,1.55,0.11111,-0.45
39660,-1.387,0.033,-0.113,0.36,2.17,0.04111,-1.01,0.469,0.097,0.17778,-0.15444,-0.10556
39760,-1.255,0.449,0.154,0.55,2.38333,0.87444,-1.349,-0.568,-0.283,0.9,-0.71,0.26222
39856,-0.814,0.0,-0.071,2.64778,1.71333,0.32778,-0.922,0.015,0.041,0.08444,-0.59556,-0.01556
39960,-0.458,0.02,0.054,0.53444,0.62111,0.08,-0.942,-0.215,0.168,0.29111,-0.71,0.00778
40049,-0.544,0.081,-0.402,-0.87,-1.6,-0.56111,-0.895,0.011,0.071,0.12556,-0.88889,0.08
40158,-1.111,0.325,-0.696,0.59222,0.88556,0.54333,-1.161,-0.28,0.301,0.73778,-0.19111,0.20111
40254,-1.124,0.328,-0.208,-0.03,-0.72333,0.18444,-1.349,-0.166,-0.095,0.84111,0.26444,-0.02
40358,-0.815,0.256,0.064,-0.73,-0.78,-0.01111,-1.27,-0.353,0.445,0.30222,3.03222,-0.04778
40458,-0.932,0.052,0.026,-0.02222,-1.42556,0.0,-1.089,0.02,0.187,-2.25556,2.06222,-0.72
40560,-0.852,0.275,0.17,-2.03222,-1.17,0.03,-0.569,-0.077,0.039,-1.32,1.52444,-0.42667
40658,-1.002,0.255,-0.078,-0.29222,-0.83556,-0.13556,-0.471,0.193,0.112,-0.35778,-0.40667,-0.08444
40758,-0.932,0.271,0.06,-0.96556,-0.57,-0.09667,-1.261,-0.2,-0.62,0.03889,-2.01333,0.35
40859,-1.229,0.277,-0.041,-0.35778,-0.23889,0.15222,-0.838,0.064,-0.354,-1.74667,-0.45444,0.03889
40959,-1.176,-0.03,-0.012,-0.16222,2.41778,-0.12,-0.709,0.154,0.464,0.61556,-0.43444,-0.38778
41061,-1.344,0.367,0.128,1.15,2.29,1.21111,-0.991,-0.536,-0.021,0.30667,-0.55,-0.2
41159,-0.837,-0.062,-0.087,2.57111,1.87222,0.43,-0.904,-0.081,-0.059,1.32667,-0.47889,-0.19667
41248,-0.414,0.064,0.038,0.66111,0.55778,0.10111,-0.949,-0.172,0.129,0.09889,-0.75444,-0.01444
41358,-0.614,0.138,-0.529,-0.73222,-1.74667,-0.42,-0.988,-0.053,-0.018,0.52222,-0.94333,0.09
41452,-0.897,0.135,-0.555,0.86667,0.63889,0.64,-1.086,-0.123,0.205,0.48,-0.22444,0.03333
41559,-1.253,0.694,-0.298,1.43333,-0.56444,0.24222,-1.409,-0.151,-0.122,0.28556,1.22444,0.05444
41662,-1.032,0.594,0.196,0.48667,-1.55444,0.01222,-1.343,-0.437,0.521,1.26778,2.76778,-0.47889
41755,-0.877,-0.083,-0.022,-0.43778,-1.33333,0.11556,-0.962,-0.043,0.127,-2.52889,1.77333,-0.54889
41861,-0.889,0.338,0.11,-1.53,-0.9,-0.05444,-0.599,0.007,-0.031,-1.41556,0.98222,-0.39556
41961,-0.97,0.141,0.024,-0.09,-0.86444,-0.05111,-0.547,0.23,-0.093,-0.13,-0.64667,-0.34889
42061,-0.873,0.388,0.175,-1.03222,-0.50556,-0.05333,-1.407,-0.458,-0.667,-0.64333,-1.47667,0.49556
42157,-1.317,0.281,-0.078,-0.86889,-0.01,0.21889,-0.582,0.201,0.137,-1.72889,-0.47556,0.06667
42259,-1.114,-0.083,-0.049,0.96667,2.73444,0.04778,-0.536,0.173,0.59,0.71667,-1.01778,-0.62
42360,-1.194,0.334,0.2,1.33556,2.6,0.6,-0.938,-0.134,0.052,0.39333,-0.47556,-0.36
42457,-0.755,0.099,-0.042,1.97444,1.62,0.46222,-0.906,-0.14,0.053,0.99556,-0.52889,-0.13111
42562,-0.482,-0.075,0.024,1.09889,0.37556,0.25667,-0.858,-0.081,0.245,0.13111,-0.86111,0.03889
42651,-0.686,0.257,-0.657,-0.75111,-1.64,-0.71889,-0.992,-0.121,-0.04,0.74111,-0.89778,0.07444
42760,-1.213,0.152,-0.47,-0.28,0.19667,0.61778,-1.185,-0.267,0.117,0.83111,-0.18667,0.04889
42857,-0.858,-0.104,-0.204,0.25889,0.48556,0.62556,-1.366,-0.032,-0.017,0.07556,1.42222,0.01
42955,-1.035,0.735,0.193,-0.34,-1.31556,0.00222,-1.366,-0.46,0.478,1.52333,2.57333,-0.55556
43058,-0.936,0.178,0.041,-1.29333,-1.23889,0.09,-1.034,0.063,0.084,-2.51,1.89778,-0.58333
43162,-0.922,0.17,0.029,-0.68,-0.69333,-0.06111,-0.521,0.054,0.029,-0.91556,0.96333,-0.23889
43254,-0.945,0.104,0.016,-0.10222,-0.99889,-0.10778,-0.479,0.149,-0.173,0.27,-0.94556,-0.02111
43359,-0.926,0.47,0.123,-0.77111,-0.50111,0.03,-1.861,-0.274,-0.93,-1.01778,-0.85556,0.06111
43453,-1.244,0.204,-0.092,-0.78,0.24111,0.12,-0.979,-0.009,0.195,-1.45444,-1.67444,-0.04667
43558,-1.119,-0.007,0.091,0.33111,2.97556,0.23889,-0.505,0.209,0.751,0.74889,-0.82778,-0.39
43658,-1.108,0.43,0.229,0.92,2.67222,0.85556,-1.012,-0.162,0.173,1.18,-0.94333,-0.45889
43755,-0.751,0.054,-0.071,2.25,1.46444,0.56111,-0.908,-0.145,0.051,1.65222,-0.38333,-0.25
43854,-0.371,-0.032,0.01,0.63333,-0.27111,0.23444,-0.931,-0.134,0.152,0.65,-0.74667,-0.01
43954,-0.923,0.306,-0.648,-0.27889,-2.55222,-0.97889,-1.043,-0.196,-0.092,0.64222,-0.84,0.15111
