thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,label_header,label_id
-7.397462482995104116e-01,8.989108529031926420e-02,-4.898022591751290122e-02,8.945216799711950273e-01,-9.071943277083155399e-02,1.135369741835659640e+00,1.281300000000000061e+01,8.000000000000000000e+00
-6.894459057784410039e-01,5.468916514401159917e-02,-2.615912685186259565e-02,6.940353259186740620e-02,-1.317027450229600327e-01,5.969356187412716563e-01,1.286299999999999955e+01,8.000000000000000000e+00
-7.014517748096180672e-01,1.295550275017242625e-01,-5.363747094118596903e-02,2.426908730421923344e-01,-1.241697342630319889e-01,3.414177241925609005e-04,1.291200000000000081e+01,8.000000000000000000e+00
-8.747786183124295345e-01,5.007982870600418135e-01,-7.637631202504777117e-02,2.827066061476701808e-02,-3.237634404868502958e-01,-1.270630705272980665e-01,1.296299999999999919e+01,8.000000000000000000e+00
-8.496886091409729946e-01,5.147796896305583125e-01,-4.140199564942738213e-03,-1.660512166467168968e-02,-3.732250458874028509e-01,-7.184922232063624126e-01,1.301200000000000045e+01,8.000000000000000000e+00
-9.230425242730462276e-01,2.753957416682040193e-01,-1.022980392000576721e-01,-8.162102802963969728e-01,1.039606942186711291e-01,-1.072997312004935200e+00,1.306300000000000061e+01,8.000000000000000000e+00
-1.033790054125763191e+00,4.534270203526233334e-01,1.339350269672053284e-01,-2.493410885562525880e-01,7.961536461580284718e-02,-5.020674319880505942e-01,1.311299999999999955e+01,8.000000000000000000e+00
-9.411731994402139367e-01,2.533166420055911194e-01,-2.815808322521288695e-02,-1.463655530005461836e-01,5.570551643264345237e-02,-4.692903085368954064e-01,1.316200000000000081e+01,8.000000000000000000e+00
-1.350269501138937400e+00,3.542018693886982428e-01,-5.981133170157081069e-02,-2.685135588903077020e-01,7.257435439885771833e-02,-2.734882144212035238e-01,1.321299999999999919e+01,8.000000000000000000e+00
-9.575812978867898062e-01,2.627113173177444416e-01,1.427310137876687812e-01,1.392431887307515603e-01,-1.757166126181362309e-01,-1.149280154721133290e-01,1.326200000000000045e+01,8.000000000000000000e+00
-9.239225742298895483e-01,1.440773543868821838e-01,1.048034900535529113e-01,-1.957218904904325929e-01,-2.685073359492098910e-01,-4.661391753321314502e-01,1.331300000000000061e+01,8.000000000000000000e+00
-9.957329039575097962e-01,-2.462994902325361599e-02,1.798624146748471764e-02,8.150517086675100609e-02,-1.586998738248658614e-01,-6.298454846412934183e-01,1.336299999999999955e+01,8.000000000000000000e+00
-9.838144414881078159e-01,3.428558050197456908e-02,-2.621507552979062544e-02,1.190959882915610529e-01,1.017514255350509267e-01,-4.875252879134387984e-01,1.341200000000000081e+01,8.000000000000000000e+00
