time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
4998,-0.966,-0.119,0.201,0.01111,0.0,0.0,-1.0,-0.089,-0.089,0.00222,0.0,-0.00333
5104,-0.972,-0.118,0.199,-0.01667,0.0,0.0,-1.0,-0.091,-0.093,-0.01444,-0.00222,-0.00667
5206,-0.97,-0.113,0.208,-0.01222,0.0,0.00333,-0.998,-0.093,-0.084,-0.01333,-0.00111,-0.00222
5300,-0.965,-0.117,0.201,0.00889,-0.00222,0.00111,-0.998,-0.089,-0.091,-0.00111,0.00333,0.00111
5400,-0.963,-0.114,0.206,-0.00333,0.00333,-0.01,-0.994,-0.092,-0.087,0.01,0.00222,-0.00111
5505,-0.968,-0.121,0.199,0.00778,0.00222,-0.00444,-0.998,-0.091,-0.09,0.02222,0.00222,0.00333
5605,-0.964,-0.12,0.2,-0.01,0.0,0.00444,-0.997,-0.091,-0.088,-0.02,-0.00111,-0.00222
5705,-0.965,-0.114,0.209,-0.01,0.0,0.00667,-0.994,-0.093,-0.089,-0.00778,0.00111,-0.00667
5799,-0.973,-0.111,0.206,0.01778,0.00333,-0.00111,-1.003,-0.091,-0.09,0.00111,-0.00222,-0.00444
5905,-0.97,-0.118,0.201,-0.01556,-0.00222,0.01333,-0.998,-0.092,-0.089,0.00222,0.00333,0.00667
5999,-0.966,-0.116,0.2,-0.00222,-0.00222,0.00333,-0.995,-0.092,-0.089,-0.01,-0.00111,-0.00333
6098,-0.968,-0.107,0.205,-0.00889,-0.00222,0.00222,-0.998,-0.087,-0.094,-0.00667,0.0,0.0
6206,-0.967,-0.111,0.208,0.00333,0.00333,-0.01111,-0.995,-0.094,-0.091,0.0,-0.00222,-0.00889
6305,-0.969,-0.113,0.202,0.00333,0.00444,-0.00444,-0.997,-0.091,-0.09,0.01889,0.0,0.0
6404,-0.964,-0.118,0.199,-0.00556,0.0,0.00111,-0.993,-0.091,-0.089,0.0,-0.00111,-0.00222
6501,-0.966,-0.117,0.206,-0.00778,0.0,-0.00556,-0.997,-0.092,-0.088,-0.00444,0.0,-0.00222
6599,-0.966,-0.115,0.203,0.0,0.0,-0.00111,-0.995,-0.093,-0.09,0.00444,0.0,0.00333
6700,-0.966,-0.119,0.201,0.00333,-0.00111,-0.00333,-0.995,-0.09,-0.094,0.0,0.0,0.0
6800,-0.965,-0.114,0.204,-0.00667,-0.00333,0.00556,-0.997,-0.092,-0.089,-0.01,-0.00222,-0.00444
6902,-0.969,-0.111,0.203,0.00111,-0.00444,-0.00111,-0.996,-0.092,-0.089,-0.00556,-0.00222,-0.00556
6996,-0.967,-0.111,0.207,0.01222,0.00222,-0.01111,-0.996,-0.093,-0.088,0.00778,-0.00111,-0.00889
7099,-0.969,-0.121,0.204,-0.01,0.0,-0.00778,-0.996,-0.091,-0.093,0.01,-0.00333,-0.00222
7199,-0.964,-0.119,0.209,-0.02222,-0.00111,0.0,-0.996,-0.094,-0.085,-0.01,-0.00222,-0.00778
7299,-0.967,-0.117,0.205,0.0,0.0,-0.00222,-0.997,-0.092,-0.087,0.00556,0.0,-0.00444
7402,-0.968,-0.12,0.205,0.0,-0.00222,0.0,-0.999,-0.093,-0.091,0.00222,-0.00333,-0.00444
7500,-0.967,-0.121,0.203,0.0,-0.00111,-0.00222,-0.994,-0.092,-0.094,0.0,0.0,-0.00444
7598,-0.968,-0.114,0.207,-0.00444,0.0,-0.00111,-0.998,-0.092,-0.086,-0.00778,-0.00111,-0.00222
7699,-0.965,-0.119,0.203,0.00222,0.0,-0.00556,-0.994,-0.093,-0.089,-0.00111,0.00222,0.0
7798,-0.968,-0.119,0.202,-0.00333,0.00111,-0.01,-0.994,-0.092,-0.089,-0.00111,0.0,-0.00889
7900,-0.966,-0.118,0.195,-0.00889,0.0,-0.00111,-0.995,-0.089,-0.086,0.0,0.0,0.0
7999,-0.965,-0.12,0.201,0.00222,0.0,0.0,-0.996,-0.092,-0.087,0.00667,0.0,-0.00111
8097,-0.967,-0.116,0.202,-0.00444,-0.00111,-0.00778,-0.997,-0.088,-0.09,-0.00444,-0.00111,-0.00333
8192,-0.965,-0.122,0.206,-0.01333,-0.00222,0.0,-0.998,-0.096,-0.09,-0.00222,0.0,-0.00444
8296,-0.966,-0.11,0.208,0.01,0.00111,0.0,-0.997,-0.093,-0.087,0.00667,0.0,0.0
8398,-0.966,-0.116,0.201,0.01333,0.0,0.0,-0.997,-0.092,-0.096,0.00222,0.0,-0.00444
8498,-0.965,-0.121,0.207,-0.01,0.00333,-0.00444,-0.995,-0.092,-0.091,-0.00889,0.0,-0.00333
8598,-0.965,-0.111,0.209,0.00333,-0.00111,-0.00889,-0.996,-0.09,-0.083,0.0,0.0,-0.00889
8702,-0.966,-0.122,0.197,0.01,0.00111,-0.01,-0.994,-0.093,-0.093,0.02,0.0,0.0
8799,-0.964,-0.12,0.203,-0.00556,-0.00222,0.00222,-0.997,-0.093,-0.087,0.00222,0.0,-0.01333
8898,-0.967,-0.126,0.203,-0.01,0.0,0.00444,-0.997,-0.094,-0.089,0.00667,0.0,0.00222
8994,-0.966,-0.12,0.203,0.0,-0.00333,0.0,-0.998,-0.094,-0.089,0.0,-0.00222,-0.00111
9097,-0.965,-0.121,0.201,-0.00667,0.0,0.00444,-0.994,-0.095,-0.091,0.0,0.0,0.00333
9193,-0.964,-0.116,0.202,-0.01111,-0.00111,0.00333,-1.0,-0.09,-0.09,-0.00333,0.0,0.0
9296,-0.964,-0.12,0.203,-0.00444,-0.00222,-0.00222,-0.994,-0.092,-0.087,0.01,0.00222,0.0
