time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
14530;1.64;-9.46;1.86;0.125;-4.0;0.75;0.01;-9.75;1.82;-2.125;-7.312;2.375
14579;1.73;-9.42;1.79;0.312;-1.937;1.125;0.17;-9.72;1.77;0.812;-2.813;0.25
14628;1.72;-9.38;1.78;-0.25;-0.937;0.562;0.28;-9.51;2.13;1.062;2.75;-0.125
14680;1.77;-9.42;1.79;-0.687;2.688;-0.062;0.07;-9.58;1.97;0.875;2.063;-0.625
14730;1.49;-9.46;1.92;-0.25;4.25;0.187;0.05;-9.63;1.89;0.25;4.687;0.062
14779;1.5;-9.5;2.08;1.0;-0.125;1.25;0.02;-9.73;1.86;1.125;2.438;0.187
14829;1.58;-9.41;2.13;1.562;-0.875;1.562;0.03;-9.6;2.0;1.562;1.625;0.25
14880;1.66;-9.38;1.89;1.125;-1.187;1.562;0.17;-9.56;1.97;0.875;-2.0;0.875
14930;1.71;-9.54;1.69;0.937;-1.625;1.437;-0.02;-9.62;1.83;0.437;-2.063;1.375
14979;1.53;-9.54;2.0;2.063;-0.375;2.688;-0.19;-9.76;1.66;-0.062;-2.0;1.375
15029;1.41;-9.39;2.03;3.188;-7.312;2.813;0.0;-9.62;1.54;1.187;-3.25;1.5
15080;1.92;-9.36;1.8;2.5;-9.375;3.188;0.08;-9.58;1.91;0.437;-8.188;2.375
15129;1.88;-9.43;1.56;1.812;-6.687;2.0;0.35;-9.69;1.96;0.562;-7.375;2.063
15179;2.15;-9.51;1.68;0.437;-5.125;2.25;0.43;-9.57;2.01;0.875;-0.437;0.312
15229;1.78;-9.41;1.76;1.375;-0.25;1.312;0.04;-9.68;1.76;0.312;1.062;0.687
15280;1.58;-9.41;1.82;-0.125;-0.937;0.437;0.0;-9.63;1.61;-0.187;-0.625;0.625
15329;1.87;-9.36;1.66;-0.312;-3.063;0.687;-0.02;-9.79;1.4;-0.75;-6.062;1.375
15379;2.15;-9.4;1.44;-0.187;-1.375;-0.25;0.33;-9.48;1.65;1.25;0.0;-0.875
