time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
14028;-9.45;1.59;1.89;0.75;-0.125;0.187;-9.63;0.11;1.89;0.562;-0.125;-0.187
14079;-9.44;1.59;1.87;0.437;-0.437;0;-9.62;0.02;1.91;0.437;0.062;0.187
14130;-9.43;1.69;1.84;0.687;-0.25;0.312;-9.66;0.03;1.91;-0.5;0.187;-0.062
14179;-9.43;1.6;1.85;1.25;-0.375;-0.125;-9.61;0.19;1.93;-0.562;0.812;-0.125
14229;-9.44;1.7;1.9;1.812;-0.437;0.062;-9.55;0.13;1.99;3.313;0.25;-0.5
14279;-9.46;1.58;1.92;3.438;-1;-0.187;-9.71;-0.01;1.78;1.937;-0.312;0.187
14330;-9.43;1.57;1.95;1;-0.625;0;-9.61;0;1.81;1.312;0.187;-0.25
14379;-9.43;1.55;1.96;-0.75;0;0.375;-9.62;0.1;1.85;-0.5;-0.375;0.25
14428;-9.43;1.64;1.95;-3.688;-0.125;0.625;-9.52;0.12;1.99;-1.125;-0.625;0.687
14480;-9.41;1.54;1.99;-2.563;-0.125;0.437;-9.64;-0.04;1.95;-3.688;-1.937;1.062
14530;-9.46;1.64;1.86;-4;0.125;0.75;-9.75;0.01;1.82;-7.312;-2.125;2.375
14579;-9.42;1.73;1.79;-1.937;0.312;1.125;-9.72;0.17;1.77;-2.813;0.812;0.25
14628;-9.38;1.72;1.78;-0.937;-0.25;0.562;-9.51;0.28;2.13;2.75;1.062;-0.125
14680;-9.42;1.77;1.79;2.688;-0.687;-0.062;-9.58;0.07;1.97;2.063;0.875;-0.625
14730;-9.46;1.49;1.92;4.25;-0.25;0.187;-9.63;0.05;1.89;4.687;0.25;0.062
14779;-9.5;1.5;2.08;-0.125;1;1.25;-9.73;0.02;1.86;2.438;1.125;0.187
14829;-9.41;1.58;2.13;-0.875;1.562;1.562;-9.6;0.03;2;1.625;1.562;0.25
14880;-9.38;1.66;1.89;-1.187;1.125;1.562;-9.56;0.17;1.97;-2;0.875;0.875
14930;-9.54;1.71;1.69;-1.625;0.937;1.437;-9.62;-0.02;1.83;-2.063;0.437;1.375
14979;-9.54;1.53;2;-0.375;2.063;2.688;-9.76;-0.19;1.66;-2;-0.062;1.375
15029;-9.39;1.41;2.03;-7.312;3.188;2.813;-9.62;0;1.54;-3.25;1.187;1.5
15080;-9.36;1.92;1.8;-9.375;2.5;3.188;-9.58;0.08;1.91;-8.188;0.437;2.375
15129;-9.43;1.88;1.56;-6.687;1.812;2;-9.69;0.35;1.96;-7.375;0.562;2.063
15179;-9.51;2.15;1.68;-5.125;0.437;2.25;-9.57;0.43;2.01;-0.437;0.875;0.312
15229;-9.41;1.78;1.76;-0.25;1.375;1.312;-9.68;0.04;1.76;1.062;0.312;0.687
15280;-9.41;1.58;1.82;-0.937;-0.125;0.437;-9.63;0;1.61;-0.625;-0.187;0.625
15329;-9.36;1.87;1.66;-3.063;-0.312;0.687;-9.79;-0.02;1.4;-6.062;-0.75;1.375
15379;-9.4;2.15;1.44;-1.375;-0.187;-0.25;-9.48;0.33;1.65;0;1.25;-0.875
15429;-9.45;1.96;1.74;2.063;-0.125;-1.187;-9.8;0.32;1.96;4.062;2.25;-2.25
15479;-9.42;1.84;1.85;5.812;-1.562;-1;-9.47;0.29;2.25;9.313;-1.125;-1.312
15529;-9.4;1.59;2;8;-2.688;-1.875;-9.66;-0.03;1.88;4;-1.375;-1.187
15579;-9.46;1.66;2.02;6.5;-3.75;-2.313;-9.6;0.13;1.73;2.625;-3.25;0.375
15630;-9.47;1.82;1.82;3.75;-2.625;-2.25;-9.72;0.24;1.74;3.25;-1.687;-0.562
15679;-9.48;1.97;1.82;5;-3.375;-2.625;-9.51;0.25;2.01;6.937;-1.625;-1.187
15729;-9.39;1.77;1.83;6.625;-2.313;-2.438;-9.63;0.17;1.82;8.813;-1.562;-0.937
15778;-9.41;1.7;2;5.5;-1.5;-2;-9.57;0.19;1.9;9.125;-1.375;-1.562
15830;-9.41;1.67;1.97;4.062;-1.375;-2.313;-9.74;-0.04;1.71;5.875;-1.5;-2.188
15879;-9.41;1.66;2.02;0.375;-0.437;-1.5;-9.62;0.16;1.94;4.187;-1;-1.687
15928;-9.44;1.62;1.95;-1.312;-0.312;-1.562;-9.78;0.16;1.99;2.75;-1.062;-1.625
15978;-9.42;1.83;1.88;1.625;-0.25;-1.312;-9.51;0.07;1.94;4.25;0.875;-2.25
16030;-9.38;1.38;1.96;4.312;0.187;-1.125;-9.59;-0.05;1.98;2.875;-0.062;-2.125
16079;-9.53;1.34;2.04;-0.375;2.563;0.5;-9.67;-0.31;1.89;0.562;0.125;-0.562
16128;-9.42;1.48;2.05;-3.438;1.875;1.312;-9.63;-0.17;1.8;-3.688;1.312;-0.75
16178;-9.42;1.64;1.76;-2.5;1.687;0.75;-9.51;0.16;1.79;-4.625;0.75;0.125
16230;-9.54;1.67;1.69;-4.937;3.438;2.063;-9.67;-0.12;1.69;-5;0.375;1.187
16279;-9.48;1.59;1.76;-10.813;5.187;3.5;-9.68;-0.09;1.65;-7.625;-1.937;2.563
16328;-9.42;1.69;1.81;-12.813;3.813;3.063;-9.74;-0.06;1.5;-13.813;-1.187;2.25
16377;-9.41;1.8;1.74;-12.313;2.813;2.063;-9.63;0.18;1.93;-10;-0.625;1.687
16430;-9.48;1.83;1.57;-8.875;1.812;1.625;-9.56;0.21;2.2;-6.125;-0.125;0.437
16479;-9.41;1.87;1.68;-2.5;1.125;0.75;-9.54;0.19;2.2;-3.188;-0.187;-0.062
16528;-9.41;1.67;1.87;2.25;0.187;0.125;-9.61;0.36;2.12;0.875;1.5;-1.25
16578;-9.44;1.71;1.82;4;-0.625;-0.437;-9.6;0.13;2.12;2.438;0.937;-1.187
16630;-9.48;1.68;1.81;5.812;-0.937;-0.812;-9.73;-0.13;1.91;1.937;0.875;-1.25
16680;-9.47;1.58;1.8;4.312;0.25;0.437;-9.6;0.19;1.92;4;0.75;-0.312
16728;-9.46;1.66;1.82;1.5;0.625;0.687;-9.67;0.01;1.86;3.625;1.062;-0.25
16779;-9.48;1.7;1.83;3.188;-0.25;0;-9.7;0.08;1.94;4.062;1.062;-0.187
16830;-9.4;1.76;1.76;3.375;-1.312;-0.437;-9.58;0.02;1.82;4.25;0.625;-0.437
16880;-9.49;1.63;1.66;4.25;-1.562;-0.562;-9.69;-0.28;1.62;0.125;0.5;-0.062
16928;-9.52;1.45;1.67;0.625;1;1;-9.59;-0.19;1.53;-0.062;2.125;-0.187
16979;-9.5;1.53;1.87;-5.125;3.625;2.875;-9.76;-0.34;1.57;-4.687;2.188;0.75
17030;-9.48;1.68;1.87;-7.437;3.313;2.875;-9.84;0.08;1.59;-8.188;5.375;-0.5
17080;-9.35;1.91;1.79;-6.437;3.125;2.625;-9.44;0.57;2.26;-2.313;3.938;-0.25
17128;-9.35;2.03;1.65;-1.937;1.875;1.437;-9.37;0.59;2.39;2.063;2.313;-0.625
17180;-9.45;2.15;1.57;7.437;-1.187;-1.375;-9.48;0.28;2.13;8.375;-0.937;0.437
17230;-9.46;1.95;1.46;13.188;-3.938;-3.188;-9.8;0.23;1.76;12;-4.062;0.562
17280;-9.5;1.99;1.56;14.375;-4.062;-3.625;-9.8;0.01;1.22;13.438;-1;-1.375
17328;-9.42;1.55;1.77;10.563;-2.313;-1.875;-9.78;-0.24;1.36;13.313;1.125;-1.812
17380;-9.27;1.51;1.93;1.562;-2.5;-1.125;-9.54;-0.12;1.56;7.937;-2.375;-0.875
17430;-9.13;1.57;1.89;-1.562;-3.688;-0.812;-9.52;-0.21;1.78;-0.812;-3.75;1.5
17479;-9.46;1.77;2.18;-3.063;-5.562;-0.687;-9.85;0.13;2.24;-5.812;-7.875;3.063
17528;-9.24;1.42;2.21;-4.937;-8.375;-1.812;-9.61;0.37;2.04;-2.438;-6.437;2.375
17580;-9.43;1.67;1.76;-4.187;-6.875;-1.687;-9.38;0.22;2.03;-2.625;-2;0.25
17630;-9.41;1.86;2.41;-9.375;-5.937;-2.188;-9.36;0.38;2.36;5.437;-5.5;0.25
17679;-9.31;1.84;2.47;-6.937;-5.187;-2.375;-9.71;0.26;2.12;-0.437;-5.875;-0.187
17728;-9.6;1.75;2.46;-4.75;-1.187;0.437;-9.33;0.27;2.49;-3.563;-6.937;1
17780;-9.6;2.25;1.79;-11.125;9.563;3.563;-9.55;0.48;2.09;-13.625;-9.438;0.25
17830;-9.8;2.39;1.31;2.25;16.812;6.312;-9.33;-0.32;2.29;-44.813;-4.812;-0.562
17879;-10.28;2;1.1;-2.063;30;14.313;-9.02;0.85;2.75;-39.813;-7.187;4.625
17927;-11.04;2.96;0.73;23.937;66.938;13.438;-9.15;0.25;2.98;-23.125;-10.375;8.063
17980;-11.12;0.57;-1.85;41.125;115.688;5.125;-9.69;-0.56;3.14;-53.875;-6.937;8.438
18030;-9.84;2.89;0.58;-7.75;119.688;18.875;-9.76;0.74;2.54;-20.937;-14.5;3.625
18078;-9.26;3.35;0.59;41.75;82.5;12.563;-10.2;0.58;1.02;20.375;-7.687;-6
18128;-8.53;1.63;-0.45;57.5;45.5;3.25;-9.48;-0.88;2.84;34.563;-3.375;-7.375
18180;-7.26;1.18;-0.63;23.937;13.438;6.437;-8.93;-0.61;2.98;16.937;-6.437;-5.687
18230;-7.06;0.16;-0.68;28.25;-13.25;-2.438;-9.41;-0.09;2.11;-2.188;-11.875;2.313
18278;-7.74;0.28;-1.61;-2;-28.437;-8.25;-9.62;0.02;1.66;-0.187;-10.875;1.437
18327;-8.1;0.97;-2.2;-27.125;-42.438;-19.687;-9.43;-0.4;1.77;4.062;-11.063;1.812
18379;-10.36;2.22;-2.64;-20.875;-55.563;-15.875;-9.65;-0.8;2.37;1.437;-16.75;4.25
18430;-12.11;4.38;-5.27;-11.688;-14;1.312;-9.44;-0.91;2.29;0.312;-18.187;5.75
18478;-9.4;1.76;-3.22;-4.5;9.313;11.5;-9.75;-0.48;2.61;7.375;-16.812;6.187
