Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label
59.26;-0.488564926;0.114814364;0.881302343;-0.148981565;-0.062949089;-0.095957015;-1.138767852;0.028265829;0.00823131;-0.091824879;0.116250924;-0.064329405;-1.077549105;0.019930351;0.253691736;-0.128938944;-0.073850924;-0.171067662;-1.096980432;-0.050163656;0.100267515;0.408968485;0.13130993;0.007921767;idle
59.36;-0.51495033;0.059540708;0.811372776;-0.025590549;0.003228258;-0.030025004;-0.911336064;0.010970731;-0.20581956;0.01495077;0.045717925;-0.030210343;-0.884113248;-0.277173698;0.253116958;0.024401786;-0.027032602;0.117144274;-0.970968825;0.022350256;-0.250382716;0.521477554;0.165637253;-0.04231369;idle
59.46;-0.511080953;0.088213719;0.877905725;0.063761854;-0.024905942;-0.015523477;-1.036900743;0.039181014;-0.059711677;0.129965344;-0.135180984;-0.039707912;-0.9992691;-0.07226531;0.241854215;0.134274095;-0.038772559;-0.120676835;-1.013185971;-0.008751788;0.112511917;0.228983484;0.086774188;0.044624677;stand
59.56;-0.504614046;0.087825287;0.845088563;-0.039593722;-0.020453491;-0.02569052;-0.978348565;0.026403967;-0.095801675;-0.002955084;-0.015741998;-0.040646592;-0.948445121;-0.108277013;0.252313412;0.000844706;-0.040552268;0.001657367;-0.994262654;0.005970807;-0.048986323;0.072988145;0.11867105;0.067900016;stand
59.66;-0.515583559;0.085617995;0.863770092;-0.013524123;-0.002293653;-0.00123594;-0.995876767;0.030652127;-0.076304919;0.028368066;0.034758569;-0.039368595;-0.962827564;-0.090335446;0.260126905;0.021563694;-0.039183818;-0.022298419;-1.004392263;-0.004080849;-0.017879832;-0.097224357;0.017194168;0.044152083;stand
59.76;-0.506795219;0.075910944;0.852002993;-0.051035496;-0.014551824;-0.016914795;-0.993316726;0.012320473;-0.102407733;-0.045220149;0.066383339;-0.014272111;-0.95414351;-0.126195756;0.272796721;-0.057678664;-0.016983877;-0.02443876;-0.99681793;-0.001626094;-0.00561762;-0.082528143;-0.004338206;0.010001739;stand
59.86;-0.5088588;0.072902809;0.851934844;0.00208647;-0.004660648;0.010629169;-0.991759509;0.015981393;-0.116965491;-0.00250321;0.042950321;0.004056096;-0.953651394;-0.147908568;0.265373639;-0.01440216;0.002506004;-0.040856099;-0.999997593;0.000772018;-0.008946693;-0.023791399;0.021665013;0.003920569;stand
59.96;-0.512407416;0.079973995;0.860451586;0.016225937;0.014672715;0.019324475;-0.994785925;0.025113779;-0.101467545;0.006370329;0.03976355;0.011684335;-0.958866553;-0.121253305;0.259603839;-0.005920211;0.010301738;-0.045305045;-1.001583606;0.011536725;-0.024337036;0.020399413;0.020691005;0.003796337;stand
60.06;-0.510565841;0.077889791;0.858116423;-0.00607567;-0.010513499;0.004758126;-0.992556033;0.0228104;-0.1158491;-0.022767245;0.062147408;0.014546975;-0.956033665;-0.137522481;0.252824683;-0.0353064;0.012736237;-0.022915585;-0.997621878;0.020625737;-0.022444315;-0.010618132;0.001618456;-0.032001144;stand
60.16;-0.508417724;0.080977763;0.853582223;0.003981314;-0.008034353;0.007756933;-0.991218096;0.025479414;-0.116334703;-0.008047752;0.082946142;0.015259942;-0.955771932;-0.129843946;0.258030242;-0.020370932;0.014594288;0.000919453;-0.997194948;-0.001561581;-0.003197814;0.002197372;0.004260938;-0.013784059;stand
60.26;-0.521326045;0.074019356;0.869183418;-0.0351371;-0.020036821;-0.013618107;-0.986236429;0.031621754;-0.117202697;-0.068339803;0.144488828;0.028351088;-0.955372713;-0.097815654;0.259825068;-0.08533201;0.027723421;0.032013753;-0.993396319;-0.008638203;-0.007777662;0.021222912;0.026449145;-0.034549552;stand
60.36;-0.50649191;0.083922423;0.868749695;-0.102190296;-0.10978808;-0.058664129;-0.978421854;0.038600494;-0.121028689;-0.188302879;0.366434992;0.066728947;-0.951939574;-0.053159076;0.273343429;-0.221135192;0.074243369;0.140241577;-0.99549265;-0.071439214;-0.009701533;-0.066984747;-0.011283376;-0.075961585;stand
60.46;-0.475886136;0.046982722;0.839654391;-0.074028321;-0.085183008;0.075781799;-0.958990749;0.008972398;-0.205929548;-0.307174998;0.444305186;0.132433242;-0.938118728;-0.115375625;0.280517107;-0.36491324;0.151607341;-0.01625889;-0.975001502;-0.117090752;0.109287856;-0.19978328;0.041060247;-0.045906752;stand
60.56;-0.453816474;0.053784086;0.816419298;0.213916447;0.12231377;0.319819805;-0.949135399;0.003827503;-0.268421846;-0.04389353;0.41333546;0.204196316;-0.93206337;-0.136759576;0.26031944;-0.114650443;0.204045153;-0.209577081;-0.961449524;0.000408806;-0.091219147;0.004093567;0.044470468;-0.225757003;stand
60.66;-0.541639971;0.14138612;0.874327655;0.580627165;0.182275285;0.326847683;-0.976705914;0.139265867;-0.316193782;0.56793042;0.252159931;0.238449112;-1.006582864;-0.221171319;0.087921995;0.476753781;0.175252799;-0.542983912;-1.051358442;-0.075161058;0.101654538;0.085702553;-0.420776779;-0.246768419;stand
60.76;-0.524563391;0.187198749;0.887223441;0.055811921;0.055675864;-0.068691292;-0.983674414;0.158426961;-0.241059598;0.213733109;0.297554967;-0.00845969;-0.993796357;-0.13980606;0.068681264;0.071676167;-0.041035525;-0.725524412;-0.977829722;-0.068599209;0.326885428;0.28251399;-0.079943043;0.425068035;stand
60.86;-0.519923422;0.146568728;0.811876082;0.061725311;0.182369018;-0.07725109;-0.941307396;0.031269311;-0.352555416;0.496687513;0.581137938;-0.108275467;-0.917862929;-0.173756418;0.190403093;0.305299065;-0.144807976;-0.749950774;-0.840008149;0.218703463;0.140537475;0.194869059;0.009060155;0.134440378;stand
