time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
4914,-0.972,-0.097,0.183,-0.00667,0.0,0.00556,-0.999,-0.085,-0.073,-0.00556,0.00111,0.01
5008,-0.974,-0.096,0.183,-0.00444,-0.00222,0.00667,-1.0,-0.086,-0.081,-0.00778,0.00333,0.00778
5114,-0.973,-0.092,0.179,-0.00222,0.0,0.00222,-1.001,-0.083,-0.085,0.0,-0.00111,-0.00111
5212,-0.971,-0.096,0.183,0.0,-0.00333,0.00111,-1.0,-0.084,-0.083,0.0,-0.00333,-0.00444
5313,-0.971,-0.098,0.183,-0.00444,0.0,-0.00222,-0.997,-0.089,-0.079,-0.00111,-0.00222,-0.00889
5411,-0.975,-0.09,0.181,-0.00667,0.0,0.0,-1.001,-0.085,-0.077,0.00333,-0.00333,0.0
5510,-0.975,-0.093,0.179,0.00333,-0.00111,0.00222,-0.997,-0.087,-0.081,0.00333,-0.00111,-0.01111
5611,-0.974,-0.094,0.18,-0.00111,0.0,0.00111,-0.999,-0.084,-0.079,0.01333,0.0,0.0
5711,-0.972,-0.089,0.189,0.00444,-0.00111,-0.00111,-0.996,-0.087,-0.076,-0.00889,0.0,-0.00333
5810,-0.973,-0.093,0.178,0.00778,0.00222,-0.01,-0.996,-0.084,-0.082,0.01444,0.00222,0.0
5910,-0.973,-0.095,0.183,-0.00333,0.0,-0.00444,-1.0,-0.087,-0.076,0.0,0.0,-0.01222
6010,-0.977,-0.093,0.18,-0.01222,0.0,-0.00111,-0.995,-0.088,-0.08,0.01,0.0,0.0
6110,-0.97,-0.095,0.178,-0.00111,-0.00222,0.00222,-0.997,-0.086,-0.077,0.0,0.00111,-0.00444
6208,-0.978,-0.095,0.182,-0.00667,0.0,0.00222,-0.997,-0.089,-0.082,0.0,0.0,0.0
6314,-0.976,-0.09,0.179,0.00111,0.00333,-0.00222,-1.001,-0.086,-0.082,-0.01,-0.00111,-0.00333
6409,-0.969,-0.097,0.184,0.01,0.00444,-0.00667,-0.999,-0.088,-0.08,-0.00111,0.00111,0.00111
6509,-0.971,-0.093,0.178,0.00667,0.00111,0.0,-0.998,-0.088,-0.076,0.00222,0.0,-0.00333
6610,-0.974,-0.09,0.175,-0.00111,0.00444,0.0,-0.997,-0.087,-0.08,0.00889,0.0,-0.00444
6712,-0.971,-0.096,0.173,-0.00222,0.0,0.00333,-0.994,-0.086,-0.081,0.00111,-0.00111,-0.00444
6802,-0.976,-0.092,0.18,-0.00222,-0.00667,0.00778,-0.999,-0.088,-0.076,-0.00333,0.0,0.00222
6910,-0.974,-0.097,0.184,0.0,-0.00222,-0.00333,-0.998,-0.087,-0.082,0.0,0.0,0.00333
7010,-0.975,-0.098,0.184,-0.01,-0.00111,0.00111,-1.002,-0.084,-0.08,-0.00111,-0.00222,0.0
7110,-0.974,-0.087,0.184,0.00778,0.0,0.0,-0.999,-0.087,-0.081,0.00444,0.0,-0.00556
7210,-0.973,-0.094,0.182,-0.00556,-0.00222,0.0,-0.996,-0.088,-0.078,0.01333,0.0,0.0
7313,-0.971,-0.096,0.184,-0.00778,-0.00333,0.00222,-0.997,-0.088,-0.074,0.00222,0.0,0.00556
7417,-0.973,-0.09,0.187,0.0,-0.00333,0.0,-0.998,-0.085,-0.075,-0.00444,0.00111,0.00222
7517,-0.974,-0.1,0.189,0.01,0.0,-0.00667,-1.001,-0.082,-0.08,-0.00667,0.00111,0.0
7616,-0.972,-0.094,0.186,-0.01778,-0.00222,0.0,-0.997,-0.083,-0.082,-0.01556,-0.00333,-0.00111
7713,-0.975,-0.093,0.183,-0.00667,0.0,0.0,-0.997,-0.083,-0.077,-0.01333,-0.00222,-0.00333
7810,-0.975,-0.093,0.185,-0.00556,0.0,-0.00444,-0.998,-0.085,-0.077,0.00111,-0.00111,0.0
7911,-0.974,-0.088,0.184,0.00222,0.00111,-0.00556,-1.0,-0.081,-0.078,0.01,-0.00111,-0.00778
8010,-0.973,-0.096,0.183,-0.01222,-0.00111,0.0,-0.996,-0.084,-0.079,0.0,-0.00111,-0.00222
8117,-0.977,-0.089,0.186,-0.00222,-0.00111,-0.00778,-0.998,-0.087,-0.075,-0.00778,-0.00111,-0.00111
8214,-0.975,-0.097,0.182,0.00111,0.00111,-0.00889,-1.0,-0.082,-0.081,0.0,0.0,-0.00111
8310,-0.976,-0.094,0.183,-0.01222,0.00111,0.0,-0.998,-0.083,-0.081,-0.00889,-0.00222,-0.00444
8415,-0.974,-0.092,0.178,-0.00333,-0.00111,0.0,-0.998,-0.085,-0.08,-0.01,-0.00111,0.0
8515,-0.975,-0.094,0.182,0.00111,0.0,0.0,-0.997,-0.085,-0.079,-0.00222,0.0,0.0
8614,-0.972,-0.09,0.181,0.0,0.0,-0.00222,-0.997,-0.083,-0.076,0.00222,0.0,-0.00444
8714,-0.971,-0.09,0.183,-0.00111,0.00111,-0.01,-0.995,-0.086,-0.075,0.00333,0.00111,-0.00444
8808,-0.973,-0.094,0.182,-0.00333,0.00111,0.0,-0.997,-0.082,-0.076,0.01,-0.00111,-0.01
8910,-0.976,-0.094,0.175,-0.00889,0.0,0.00333,-0.996,-0.086,-0.083,0.00444,0.0,0.00333
9009,-0.973,-0.097,0.182,0.0,-0.00111,0.00222,-0.997,-0.09,-0.079,-0.00667,0.0,-0.00111
9107,-0.975,-0.092,0.187,0.00444,-0.00111,-0.00667,-0.999,-0.084,-0.081,-0.01444,-0.00222,-0.00444
9207,-0.976,-0.092,0.187,-0.00222,0.00222,-0.01,-0.999,-0.085,-0.082,-0.00222,0.0,0.0
9310,-0.973,-0.094,0.185,-0.00222,-0.00333,0.00111,-0.997,-0.083,-0.075,-0.00222,-0.00111,0.0
9408,-0.976,-0.093,0.187,0.01,0.0,-0.01,-1.0,-0.083,-0.082,-0.00444,-0.00222,-0.00556
9502,-0.972,-0.088,0.183,-0.01,-0.00222,-0.00111,-0.997,-0.088,-0.077,0.01333,-0.00333,-0.00778
9608,-0.972,-0.093,0.178,-0.00667,-0.00222,-0.00333,-0.997,-0.087,-0.074,0.00222,-0.00111,-0.00667
9708,-0.974,-0.096,0.181,-0.01333,-0.00556,0.0,-0.997,-0.088,-0.075,-0.01333,-0.00222,0.0
9809,-0.974,-0.09,0.187,0.00778,0.0,-0.00222,-0.998,-0.087,-0.078,0.00778,0.00111,0.0
9907,-0.972,-0.095,0.178,0.01333,0.00111,-0.00667,-1.0,-0.085,-0.081,0.01,-0.00111,-0.00222
9996,-0.973,-0.094,0.182,0.01333,0.0,-0.00889,-1.0,-0.083,-0.079,-0.00556,0.0,0.0
10093,-0.975,-0.096,0.183,-0.01,-0.00222,0.0,-0.999,-0.084,-0.081,-0.00222,0.0,-0.00444
10210,-0.974,-0.094,0.185,-0.01333,0.0,-0.00667,-1.0,-0.086,-0.075,-0.00667,-0.00333,-0.01222
10307,-0.971,-0.094,0.184,0.0,0.0,-0.00222,-0.994,-0.088,-0.068,0.02111,0.0,-0.00333
10399,-0.972,-0.099,0.176,0.01444,-0.00333,-0.00444,-0.999,-0.085,-0.08,0.00667,0.0,0.0
10507,-0.974,-0.097,0.185,-0.01,-0.00222,0.0,-0.997,-0.088,-0.081,-0.01222,0.0,0.0
10610,-0.972,-0.093,0.186,-0.00556,-0.00111,0.00444,-0.996,-0.085,-0.073,-0.00889,-0.00111,-0.00222
10710,-0.971,-0.091,0.188,0.00889,0.0,-0.00444,-0.999,-0.089,-0.076,0.00889,0.0,-0.00667
10807,-0.974,-0.089,0.179,0.00444,0.0,-0.01111,-0.998,-0.09,-0.077,0.01889,-0.00333,-0.00222
10907,-0.972,-0.091,0.186,0.03111,0.00222,-0.03,-0.992,-0.09,-0.073,0.05333,0.0,-0.00222
11009,-0.974,-0.099,0.184,0.03333,0.0,-0.01889,-0.996,-0.072,-0.089,-0.00222,0.00111,-0.01444
