Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,Label
11.06,-0.39982995849799763,0.29403910082481877,0.8564086542843935,0.05193016667759912,0.060748251685112574,0.017831435816164965,-0.9801437115586792,0.03263047424621025,-0.11124345284435033,-0.10956979041148573,0.2809095383176662,0.03921441715438882,-0.9984339251117612,-0.08605902591445307,0.011919007158615826,-0.09887032602675894,-0.07256275247296054,-0.09517831472878234,-0.9661170414606506,0.11966109677834054,0.07468599306522553,0.2882359624686605,0.12329958458000326,0.15977176156254574,idle
11.16,-0.4002819702300645,0.30069571872150747,0.8627746569650683,0.0645717476241423,0.04877548453246913,0.082479880570589,-0.9842814011573235,0.04075797006320787,-0.1699337322053976,-0.2793448166167544,0.2838217027591685,0.12367299941711984,-0.9531760210889638,-0.18843327916953242,0.07829184426531968,0.017513253189302035,-0.007619160302647521,-0.11911097246321208,-0.9720755852955987,0.19800100858130387,0.13130963564202522,-0.2264383950272922,0.3069065099944025,0.16331750787215482,idle
11.26,-0.39784134759187756,0.3170187533783321,0.8577108205723272,0.03346051374385359,0.07758440918585233,0.041639904236158674,-0.9882628315906494,0.10007585240277332,-0.1841391018551215,0.018662644792275803,-0.040531402069806724,0.11741027081630537,-0.9378894421389921,-0.18893892569002765,0.056686457256996295,0.17106427090236548,0.1339020238473425,-0.5446789442730048,-1.032363475341851,0.13841256317539813,0.25088778402070017,-0.4204422300290235,0.16987147892810522,0.06026305412917996,idle
11.36,-0.39323014621681207,0.3181186453644559,0.854824858202675,-0.03394165527960373,0.0006818018382779362,-0.052528066249586614,-0.9426127202257858,0.1237455719200063,-0.08820846366561533,0.337084927221784,0.2817426891463823,-0.217781162978301,-1.0339446172816609,-0.00945789245276096,0.09127598413571346,-0.29124568490565356,-0.006366082936780823,-0.25912695662749907,-0.9399584735049455,0.13381360904461675,0.14065100951236245,-0.081625184287759,0.2717615417739534,-0.14171691198078934,idle
11.46,-0.38954597106448163,0.31476034901246436,0.8510362159050441,-0.10928732274432698,-0.0725816652739349,-0.07505872512847409,-0.9369673461667831,0.08088974585509451,-0.14426694565703935,0.15648891942518256,0.762828725085802,-0.4222047950568517,-0.9878300695077025,-0.02503469041786393,0.12359895728810204,-0.36921957566141084,0.025738294704226276,-0.1976383506970008,-0.8607391224813983,0.15259789991827544,0.1802855175607248,-0.09819186372209623,0.17001011842945749,-0.16411670543609794,idle
11.56,-0.37273432630125924,0.3129714360299422,0.8732972460636313,-0.22144743984649468,0.04862078009036075,-0.2112609199207632,-0.9501772409232236,0.03066577420663825,-0.24716541217385246,0.052924020665755155,1.6203391276914694,-0.7431005211912937,-0.9364611713242752,0.008582254751174367,0.11604076324967513,-0.7662764120958321,-0.14082354165419125,0.29330111874856024,-0.9764094235063595,0.064847681058021,0.19708900050036188,-0.02190979288676076,0.3116077233408471,-0.40150942720830496,idle
11.66,-0.38157286220067005,0.4142366318191272,1.039213104771306,-0.8828243168131266,3.877312224313871,-1.8264277219795786,-1.9002671007412975,-0.11478640599683491,-0.2253200475639417,0.5910839346516106,2.742068108726934,-1.1855626292596628,-1.5223802106026525,0.07817178506387239,0.4351307129147883,0.47063270465381546,-0.25329175195900205,1.114534014365327,-1.3786265902861052,0.13248613348279364,-0.09413644334248109,0.41362084872790456,0.4035332236669352,-0.13591774747394741,idle
11.76,-1.2574861197186102,0.8553764196333248,2.170732363041843,-1.8262995734577725,4.320256694411809,-2.0489627847548855,-1.5735912775898393,0.2941262113148997,-0.45358287086807164,0.9599431350814507,2.0666918744670815,-0.7133849599004899,-1.6986968252502748,0.04978581696813218,-0.35039428075418777,2.125246320358676,0.3809715891404223,3.667109216706936,-0.9921919498948094,-0.07193968942591993,-0.12257815777890242,0.19841266674342845,-0.09851365092364736,0.2034684197794367,walk-stairascent
11.86,-0.21268729684248888,0.3817280493647039,0.7394464072896261,1.4107191574045745,-1.9868347479789974,0.9660008841258222,-0.5877700021442683,-0.08311749985017364,-0.3248964260924844,-0.36753050114617736,-1.2423939074889592,1.2384042280562897,-1.1434618293728398,-0.002401375743228491,0.27677088809452555,0.08516545468663413,-0.2502583488802116,4.087271257873681,-1.0061378077722425,-0.05200317343725704,-0.0758753832055724,-0.05414121851977784,0.2931567266655931,0.11856504782275834,walk-stairascent
11.96,-0.7176081784933385,-0.15373260054424698,0.28876854366980026,1.2370747548808505,-3.4683805330526667,2.0260862192213587,-0.20329614423197923,-0.3139589947017242,-0.546973500885581,-1.0912987756576125,-3.602008510107582,1.4368283722553534,-0.17354873028976964,0.1493376881412825,-0.1559423305879542,1.1539303586126342,-0.19118654124965553,2.3590870966305073,-0.828673364995175,-0.005326739497914107,-0.01337346819554856,0.12867131379648272,0.32769088939003554,-0.12298539090910938,walk-stairascent
12.06,-1.7769983601830983,-1.017185544676743,-0.20513886517285354,-0.2727647086488592,-1.4683890499673056,1.2299966912077327,-0.1932172052400924,-0.5743318408150142,-1.3483943733192705,-1.1197308390120753,-1.9190628465810888,0.011731057466502975,-0.10441262057207082,0.5401041248735293,0.05391061296774384,0.3602508817330689,-0.5744341430387871,-0.5044746741604821,-1.0211681216794326,-0.038953921445372436,0.03373482184604966,0.2181295687027974,-0.11488703031042864,0.01570491175437754,walk-stairascent
12.16,-1.0970896614293886,0.35376398110072593,1.0397439515595608,-0.03819428539883928,-0.7326943209506773,0.25369034121021217,-1.2813504207997954,0.10672926780789674,-0.6921643597291676,-0.09794040149200567,1.0887781756952353,-0.6945114691410116,-0.8488161154837719,0.8029239014448661,-0.22193060017056937,0.11126956549712981,-0.032815442989432085,-1.5540640294053918,-1.1719126848645645,0.019834958124737612,-0.021646880870165877,0.28505849477164436,0.12560746019284913,0.5481565501072879,walk-stairascent
12.26,-0.5052343865384021,0.18980165935175447,0.8430215545614252,0.034287923426133925,-0.19614778285414783,0.12946275991935546,-0.7901197803623299,-0.18613928375435496,-0.6882387279539557,0.04358633426576725,0.7424424257649458,-0.13401826062164277,-0.8876333024065172,0.1325931768270689,-0.008536873121942203,-1.9694137831955985,-0.647027174449905,-2.2222636071563366,-1.458443318165792,0.2827068866336868,-0.42921870502296,-0.12565985382547099,-0.026510589054013413,0.10241830734197477,walk-stairascent
12.36,-0.3699285983427339,0.30633795597820745,0.8881626461324869,0.12521078703219202,0.1014456477556103,0.0008450492487282139,-0.9573062032217038,-0.06947718192387727,-0.47453804714618364,0.06430613111045821,-0.243450161943555,0.35778932670990116,-1.263174790945952,0.1803595009114924,0.14406117359393417,-0.05933301007507909,0.539869939638152,-1.6227825297664444,-0.7386073039775221,0.23309569564981863,-0.1669420543425715,-0.7705679143446323,0.0976531260509578,0.20340037582263407,walk-stairascent
12.46,-0.3847452678810265,0.31907209793241853,0.8571899448041762,-0.01325417551111418,0.16595345272206616,-0.1340687872195483,-0.956162417708784,0.03351711077043709,-0.38785037799159217,0.41299770504045846,-0.6456972777340332,0.2433703966920743,-0.9596090087815202,-0.03421791803133692,0.291254667341733,-1.7509250860046144,0.11251075192738516,-2.116223518967636,-0.8675278412644103,0.15027825783353205,-0.10413612721272822,-0.5988091806679043,-0.033772233369303094,-0.24242066146529076,walk-stairascent
12.56,-0.40460178331093,0.3145118320867646,0.8364358536665393,-0.041497541926268824,0.1913455975626494,-0.38238079226952587,-0.9256360921930948,0.10322013610973327,-0.23561763680938536,0.693928525078056,-0.5162760014199556,0.174333766238182,-0.8431021432697818,0.12309980708591642,0.20051027472922245,0.024163462901999264,0.6406580890990157,-1.4450935747604394,-0.7622955007467042,0.1223894907979404,-0.055766488346573474,-0.48710612496918965,0.6421409183262881,0.021668963219888288,walk-stairascent
12.66,-0.40366666366422244,0.26154708828161727,0.883537460131498,-0.05129434662935922,0.7209250806007574,-0.3331174444419508,-1.1084164797411715,-0.01183148693605697,-0.07927227373168365,0.4662662234630566,0.31353086684900683,-0.2886168692472085,-1.1735989793046175,0.20881433363824553,0.050122498551728345,0.2832468264973168,0.46690186676221684,-1.211736886133325,-1.0344610498554212,0.14140801099416572,-0.0437367759169711,0.1099884975569734,0.05424308722472224,-0.18345876820396517,walk-stairascent
12.76,-1.181988550227554,0.6508018722550533,1.4250167798956224,0.25999197736848323,4.976262817511934,-1.2942066734705315,-1.8411090960620051,0.07395013595700133,-0.06531594982652536,0.5781644031665527,2.10000973018285,-0.9214423455207401,-1.8226198523390764,0.22921681057917156,0.24143049561407554,0.03178623443450941,0.12220543691296923,1.4598769835812062,-1.3774753182848845,0.10219304939718196,-0.5457813836144076,0.8223080109877119,0.6213902937925115,-0.27481629472205393,walk-stairascent
12.86,-1.2077407284244526,0.8014503762496151,1.4290149657459748,-0.5915795310078693,0.36029223359455725,-2.472039016202672,-1.6682865312685187,0.09791989341449979,-0.7307333633623514,0.38589656527297833,3.2099851728043816,-0.8255618026192029,-1.4267019411054247,-0.31655915539934165,-0.2452288834057046,0.7880329120460193,0.2778590322250586,4.208491000993828,-0.8163309590193373,0.0012058867226147226,-0.12453815323785251,0.42504506567341727,-0.794058971040367,-0.10729278690528007,stairascent
12.96,0.7793590370941569,0.6802475341709089,0.5287382675219109,0.3797260091082762,-0.920554839210884,0.6711120202611613,-0.20046420630521156,0.2823990339795106,0.3710105709395016,-0.23753700895588792,-0.3627955860964157,0.40461313378952496,-0.725435386099829,0.2684583718111553,0.1024670537578783,0.3980103946923234,-0.2956129039952754,3.8456725794524127,-0.7879756920646093,-0.0186492593012237,-0.1361056654896545,0.5003108811038741,0.1547225339700886,0.15814066044973224,stairascent
13.06,-0.5686950633863843,-0.21081230222989866,0.23605456948639997,1.1335480118423382,-3.3485600203000487,2.522884029064186,0.015803347591860376,-0.2649917323244705,-0.4333871556642978,-1.662273360088345,-3.888926670318928,1.3324751626767692,-0.09921254131811459,0.10509634734033677,-0.025269916870664887,0.40166540123863037,0.11054578747739605,0.7699566076940315,-0.8506266977824595,0.04487048775575987,-0.09953018844245151,0.5752612234893044,0.18544619078455096,-7.242487401096787e-05,stairascent
13.16,-2.40644075748368,-1.018110764421602,0.012626621848998399,-0.4611729381492336,-1.0685692431607943,0.9650007857655117,-0.14134954689772872,-0.25399547868090033,-1.7500346567150609,-0.7481975177062398,-1.1476119714602968,0.1599979833574135,-0.2578024829621085,0.4600619549739731,-0.008949910117008398,0.08971710749978709,-0.6415511838743332,-2.3909468046045697,-1.184110569253695,0.005211630325832129,-0.09064868323436112,-0.16394262072276805,-0.3316207762089044,0.3035749393099209,stairascent
13.26,-0.2668754712328621,0.45267932432326113,0.923429432849874,0.1888725266226065,-0.5561927317208673,0.11133179815659693,-1.2567245285080273,-0.177273892328214,-0.32487003689083027,0.11144444484085707,0.21546929440805546,-0.5678064971112504,-1.1521884506841327,0.3465740463192398,-0.10122793205863752,-0.10625737362120805,-0.7184459221525544,-2.073444053596366,-1.341648215313679,0.1640552702387696,-0.5055445872475463,-0.47921293381478786,0.39844224106391485,0.04312805377666688,stairascent
13.36,-0.3878327302640631,0.31668681851362424,0.8604992707044437,0.30754728317724017,0.07325034919631498,0.010636929352090974,-1.0526103806659937,0.019961196475319704,-0.41236152139152943,0.5347968098036884,-0.5005855565650725,0.47758630850852113,-0.8377416312271381,-0.07257902069446812,-0.004630095775634474,-1.7897617598356752,0.3670870721966669,-2.033630166512285,-0.7747563962869062,0.188427443258841,-0.11359539164177486,-0.7080223856444257,-0.25471607125149714,0.3167549056694031,stairascent
13.46,-0.38613681103744957,0.34067879554543096,0.8437442036972527,-0.03825174467282444,0.08323685751542784,-0.12906543931782935,-0.9446975905943544,0.09000756515948469,-0.20974554295570225,0.31402608173868574,-0.6809489576214818,0.052823106379844297,-0.6683592145442693,0.12166908396725859,0.2840090463146102,-1.3880047051102762,-0.011618259946395953,-1.6040418430489094,-0.7862123526496577,0.1357436538088507,-0.08807058226706413,-0.01640837327188717,-0.09215933948589008,-0.2855177913858181,stairascent
13.56,-0.3840832560555289,0.3401989504902737,0.8282972900072083,-0.11003761593664516,-0.11325611569852456,-0.09800184378587902,-0.9156005687958654,0.13263691255171003,-0.060685521547585455,0.5383257426883543,-0.17360535645736275,-0.11152672521011728,-1.0561294628954752,0.12642927814673968,0.15132309561590498,-0.3396290063083368,0.7119384941080047,-1.0458559960381641,-0.7330298465656919,0.1439259431756979,-0.06511853223360801,-0.3513020596651901,0.24101458397879685,0.11021410499818314,stairascent
13.66,-0.3520975441869201,0.32512838259610366,0.8696613231412481,-0.2298923926508228,0.5391673433793718,-0.332347400179302,-1.1703854560771847,0.034084476745980516,-0.07645261609410262,0.049817858424488735,1.1121272358333398,-0.6230391800683723,-1.1772618431691775,0.15278907518972057,0.1627981555835139,1.3714107130871682,0.26097110588038686,-0.5082516319888188,-1.2059791160995013,0.17021225194049294,-0.09152586634082469,-0.36951557617408515,-0.2705439054522068,-0.2534504868920122,stairascent
13.76,-1.157436513652858,0.5485238149487227,1.456803650267045,-0.24913955181639985,6.014998220426699,-1.8757268466805477,-1.9861162487578667,-0.09198044406803949,-0.09833965188084756,0.8155749731832567,2.245868794345817,-0.829555962329389,-1.9020836708179907,0.21953996343360727,-0.008662727325131455,-0.09868291908143142,0.26470396450733824,1.9071161416510751,-1.4100616407433324,0.14260448740587645,-0.45991394661418017,0.4541680307663117,0.8832977540570335,-0.16850978554053836,stairascent
13.86,-1.5032034483548888,0.7514564432780516,1.0807858171863463,-0.36301838049830903,0.3245867303891668,-2.6667680597467305,-1.400939720067059,0.16343108451943245,-0.9077912093587882,1.3259117387406236,3.0402788584818135,-1.030777302386784,-1.133716183591638,-0.1637125457418707,0.14464137429839724,0.03021933074238168,0.3390990971018096,3.9590033080300167,-0.7628428211637018,0.00019037530750602992,-0.1309368489849979,0.3269859039168255,-0.6088429441094798,-0.18886124955869166,stairascent
13.96,0.8418353386367287,0.629118530974268,0.7002313653430117,0.21903010918789131,-1.0184920001474036,0.8878744055082496,-0.2480890869304888,0.2669685500360149,0.44045927619490993,-1.164403128055344,-0.16696393362575748,0.12414990873690517,-0.7724612348187849,0.18869832301647066,-0.13614417180044674,2.036326136827467,-0.05077779158986086,3.3584821641634095,-0.8204346735244163,-0.08480589300850322,-0.11758450633207806,0.24276423782569073,-0.49355596687531184,0.21117789998358574,stairascent
14.06,-0.49304110346722557,-0.07765432597255957,0.274713799934002,1.0669940844295072,-3.560010070034098,2.4172303618865203,-0.04665441361254289,-0.1865585579128521,-0.3614115370424855,-1.4631285477364364,-3.9371684138541063,1.3290988229413967,-0.20550907310066302,0.10874484596698215,-0.10304901323556241,-0.7302630106343188,-0.28875088557871087,0.7658816629451176,-0.7885412081559234,0.04547797148580164,-0.07773751571218532,0.5426792283851805,0.3571927656009993,-0.15112870077107265,stairascent
14.16,-2.420141193640625,-1.2008554539747347,0.045421906769926294,0.10005395514154189,-1.6810996781266936,1.104798662671024,-0.1098205879421775,-0.3729251335674719,-1.8343881885192057,-0.7743260883393835,-1.2816046552433025,0.40057316254079717,-0.12861342344781215,0.47058775399358604,0.12080742232024166,0.05867725210196648,-0.4631776048836932,-2.312353429212778,-1.1833304978265975,-0.01016412739846049,-0.08235188553971297,0.07560430347986957,-0.23458615338674718,0.3388096132627562,stairascent
14.26,-0.2427020993033327,0.46867655794555096,0.9832952844369156,0.017762094337500322,-0.2765283073281827,0.07807235593891988,-1.2612856846429064,-0.27068411685352034,-0.36916486416133765,-0.12261363180850496,0.6023205734883187,-0.6302065318531007,-1.0816259152221608,0.40684857435451294,-0.2118580737954252,-0.4487412162497903,-0.5394076726608749,-1.780769280765319,-1.4440697828659754,0.215823511742824,-0.502766791910804,-0.2158677767639842,0.4576116658250096,0.12060689985227906,stairascent
14.36,-0.399421980530193,0.3194675119039504,0.8607718606017428,0.19915227881080455,0.08547543034532931,0.02298815837281695,-1.026329123772333,0.04419971220380236,-0.4588433468795259,0.4283472618139913,-0.56502676207759,0.36884703310896827,-1.0747680981799195,-0.016046676968515007,0.2067143391715615,-1.1912653539046913,0.23624238363351863,-2.0778391487706735,-0.7136441381901213,0.2021197044185202,-0.11707152122920808,-0.8498505334913113,-0.623946128215523,0.19937390478712702,stairascent
14.46,-0.39069407778450016,0.3292705531573334,0.8470889005125832,-0.09117507612071549,0.06293431641754206,-0.09412312261865584,-0.9337346468795685,0.055937731772342326,-0.26464505619027023,0.12942496422633631,-0.8110022798579861,0.13919813609654547,-0.6816515397571479,0.08877826387411844,0.0440844867876173,-1.350689693106321,-0.03418923178371124,-1.725642229228574,-0.8167530708797972,0.1044425588998977,-0.054909147084578426,-0.1685791712799777,-0.1644320249353677,-0.309300427523389,stairascent
14.56,-0.39159882133581747,0.31722773618950423,0.8379818101607588,0.025038828728400207,-0.04420325620003105,-0.08142747323413882,-0.9188745740969084,0.092218014281396,-0.12642693280884312,0.5562536511281496,-0.4531714906942968,0.07451981147125383,-0.9982605304372975,0.09642455441026326,0.23442983879283713,-0.1849514969366119,0.6707952966410826,-1.2731412449720376,-0.704816698851432,0.09387416219517483,-0.015319784082031954,-0.3496843518495606,0.36700324720729055,0.07518616056031467,stairascent
14.66,-0.3662339821076926,0.33379269698783187,0.8489864354028939,-0.05860413485489846,-0.05507704055844444,-0.04025206589564079,-0.9679645409976153,0.11354697820458115,-0.07756449435663106,0.09643111510458616,0.566975016729981,-0.3813341705381034,-1.0488515044059825,0.17583588679378495,0.19347352573227009,0.611671286614526,0.34591866739886395,-1.0419154672193236,-1.0422925772595701,0.1657787366223926,0.003239195513709354,-0.1997683237493566,-0.21574287597111758,-0.14205527690770134,stairascent
14.76,-0.3649647464021955,0.29297521066382115,0.9394415094283467,-0.2686416799367352,1.7477517673186767,-0.5228032926481051,-1.389745987170045,-0.12994650170007577,-0.15929526632594396,0.05135895815264043,1.3380445418105809,-0.9285721948281018,-1.363737842424357,-0.2374814582191223,-0.08431510843400895,-0.3529122218651882,0.23588725080964892,0.17287315247393065,-1.342640914440248,0.18095370887609188,-0.03419046213890199,0.08445376096470475,0.7077755149681766,-0.3999967925561509,stairascent
14.86,-1.9956173690025785,0.315850527436229,1.360118642956468,-0.17413992582807344,5.643566014793683,-2.749812206269206,-1.7643198285926025,0.21106883921614755,-0.6113363330975063,1.5676873367011919,2.433105619643331,-0.9115888941252821,-1.6429529892704366,0.26615784667110726,0.12531039441973907,0.29061211540276477,0.292367164819163,2.0053968828688067,-1.2405478825897127,0.028732700742419626,-0.47898966597105497,0.30192252533291464,-1.0065129443221552,-0.06220714339871849,stairascent-walk
14.96,-0.3180944062911804,1.2766940223985557,0.8820032606273234,-0.9799377429771938,0.7034254293819743,-2.377928747294254,-1.1092911226526048,0.10015559184461424,-0.14860046742465363,0.9991353909484276,3.0307275387057313,-1.4352526735600954,-1.0797510937345476,-0.17851161735984017,0.13599539428271107,0.7919738584835091,0.06726248536928449,3.3550862047770655,-0.8160662263368517,-0.0387499614412696,-0.11296479257737872,0.1094820896733462,-0.14084841017338232,-0.0756195818072728,stairascent-walk
15.06,0.9619769762894315,0.6127538680394966,1.0905862814777927,0.5463894814313484,-1.8805998551358551,2.002016913366161,-0.2491364674340403,0.20246818075940096,0.6218138646690847,-2.0167142568930387,-1.8397348642288598,0.8378974358244552,-0.6023197416289487,-0.0499737769840793,-0.2026805199873641,0.7579228989680429,-0.10744624946881118,2.3523631658028448,-0.6897798959521542,-0.05721305491552845,-0.06086202732384625,0.29324138606291145,-0.3579945121970283,0.18253828333470962,stairascent-walk
15.16,-1.0047942242131551,0.37671659001316143,0.9406764831701274,1.0283282039920114,-4.439172325685061,2.7870214466085423,-0.9476082898949658,-0.13326171374292675,-0.4759582992662768,-0.7543969079783486,-5.999180725913563,2.0086721564713104,-0.3096035493391548,0.03460306656854799,-0.021532946443771496,-0.2148112503580563,-0.6518309087269493,-0.23613632768719706,-0.8627178797595253,0.029614533848277225,0.006060274427831556,0.185209604048531,0.11270569441461167,0.1423583940095816,stairascent-walk
15.26,-2.7599860014825714,-0.635474028644884,-0.46301899669623203,-0.13774734866812224,-0.1806873416958285,1.9189766280094485,-1.0464754894874921,-0.31487369094219825,-1.8010285354504236,-2.03962152406391,-2.391564696781317,0.7454228231872443,-0.943541173110383,0.6070890739171111,0.11490800837808016,0.08769312961554901,-0.030560641944393452,-2.051146440936823,-0.9391636396953679,0.010101467471569415,0.040070788176628146,-0.12962653680374497,-0.17753273910227876,0.16178926821824874,stairascent-walk
15.36,-0.8778534647813879,0.08005511757837103,1.2771331962476722,-0.4371810440064624,-0.71877183205795,-0.26601509925782896,-1.3620430967017394,-0.13312002296547626,-0.027646257841738808,0.5758658205029621,1.029305501607782,-0.36286575113957836,-1.2989423284550814,0.14839405433977398,-0.12510689332011554,0.14055316030929457,-0.25413262554670324,-0.2454748289806517,-1.3864832775173521,0.13080139123960016,-0.20747026261926385,-0.2550176640255292,0.5711293362506022,-0.04081323643354278,stairascent-walk
15.46,-0.4233027034592979,0.34259164727991637,0.8299577848640689,0.08125641745277531,0.016518636594001945,0.09176063490957961,-1.0359279885775758,0.12030098410898711,-0.2128559432173022,-0.12875738944444684,0.33985997734019185,0.06511599602501517,-0.7616310425735197,-0.22534284305024882,0.18745546850967015,-0.9512984740365317,0.007685074624108784,-1.1904960032629457,-0.8186676296442043,0.1907480482640772,-0.08212418703550733,-0.8050132061394292,-0.772892658123134,-0.010804058205527189,stairascent-walk
15.56,-0.40794785329360694,0.3082914918296397,0.8458291166496412,-0.034275746911934316,0.0041075805974897595,-0.03770220357418365,-0.996708731932342,0.09506985821181857,-0.07995982360563089,0.1457943918070627,-0.13196991661019203,-0.0097544077895232,-1.0539196617656388,0.03219086665952912,0.009051462350942027,-0.13165269473111496,0.27193789200455626,-0.7656824211790136,-1.023527552272118,0.15652884354154523,-0.0944640290890276,-0.12295470406054476,-0.21597781215638925,0.10694149779282738,stairascent-walk
15.66,-0.41367683713677234,0.29856560373145913,0.8481591001229773,0.07072442207424087,0.017118066775635443,-0.06290886203392995,-0.983959487429795,0.06078554687060041,-0.057722271475691256,0.5284512094881765,-0.21584848678508445,-0.04004885549922732,-1.0195401878137993,0.07464695115418596,0.08524577498669053,-0.08436250799319635,0.2544383022345518,-1.0071005909970578,-0.8648772801380706,0.1716710130566108,-0.09822189470434525,0.15469592130236043,0.30470473625063577,-0.03099606396879433,stairascent-walk
15.76,-0.39427919363758346,0.3422952156132294,0.8423278097895454,-0.03198161506585121,0.07472482646771941,-0.10906539713636165,-0.914265980759768,0.1457940175067473,0.0651748217826339,-0.0740194205385614,0.22542648349961308,-0.2879694956211468,-1.0475630072456572,-0.08125782542615431,0.1972373812941848,0.03216587000408825,0.045988942134049346,-0.565532897453309,-1.1467768441315545,0.048638579007775046,-0.0989274742337825,0.6353733900810508,0.5013354779453312,-0.0190885904452745,idle
15.86,-0.4414439241980926,0.2787443717408967,0.8303464639373672,-0.1476933214524433,0.11041644711664107,-0.07750359949441472,-0.9710961187979734,-0.05692038390083275,-0.24424517841702514,-0.32052298315688643,0.34364895440046933,-0.30183634364516576,-0.8649393340290837,-0.25160592008175753,-0.0733827045668135,0.5138138314555067,0.12579914387728014,0.11791848779484089,-0.8664329266846984,0.10339280125681219,-0.07991707495408187,0.029306534399519173,-0.35431508137013656,0.05904433893708218,idle
15.96,-0.40300568235787226,0.3058252400579138,0.845523162696231,-0.01412685685764424,-0.08322662247766746,0.03205788526725044,-0.9914713265611376,-0.003392997403584286,-0.0543791020430963,-0.07776088205714868,-0.09898098842665472,-0.04291503143885077,-1.077907927842038,-0.08265965752318563,-0.027368458304167648,-0.33812004053569966,0.131870904636073,-0.3180371534170487,-1.025528686796048,0.05194472113014219,-0.12609351030256716,-0.2749258024264172,-0.13780857132735894,-0.13360059022577808,idle
16.06,-0.39404701254559155,0.3238227744841124,0.8522366436759267,-0.10739058488573519,0.0012994670821759155,0.09617948400055391,-0.9734213170398369,0.12563398521790786,-0.04438706605308167,-0.7844912488427833,0.41845112541651674,-0.23011518582179552,-1.0668995789696059,-0.048387484356068586,0.22748249766475276,0.10633478000491589,0.05681511269793308,0.002265308167444249,-0.9643368540686972,0.042789961942884994,-0.07898123300838267,-0.04911266514547062,0.06000132444207558,0.16299450938579438,idle
16.16,-0.39534275710400985,0.25818291044685326,0.8763633562520742,-0.2848705847932812,0.20545037744942413,-0.14962679366211437,-1.0204010071348466,-0.10859169614312207,-0.20912397791167464,0.0825545244916432,0.49208412185672296,-0.35548770575704425,-1.010141434625362,-0.25309063941634724,-0.33109783850144836,0.6904556332679392,-0.23527416638890938,0.8905836325976424,-0.9399091273151147,-0.03989275487237127,-0.06309092137021091,1.0226266337201202,0.015689754845646237,0.16804185808854535,idle
16.26,-0.6047383105258879,-0.2701115256536327,1.1688809869168058,1.2277224712328323,-0.36014425008507506,-1.88859146785047,-0.9974444418225069,-0.10363136620905052,-0.2921421653009633,1.8695982326478835,0.03244341443830996,0.5566379020155141,-1.0770010340658993,-0.14951774924659617,-0.25119027240886926,-1.5726182123871557,-0.012667532121191233,1.0831020910318299,-1.1110929365025508,-0.045476180485380734,-0.13746954953370552,2.0729207242339553,0.2401728643675951,-0.06102410312559896,idle
16.36,-1.2364943000917767,0.0583436773892233,0.14465477668599042,3.1266570951345463,-3.026929513784234,-8.624732914693944,-0.7358655898765251,-0.18144492084494737,-0.6119947540631031,9.773221678742658,-0.04707878834332464,1.6208173295893022,-0.7807447110782284,-0.12465701238599487,-0.18956607591269511,-3.1602494596317645,1.1051810935377877,0.5821983798313554,-1.0255732260706645,-0.009760632014075225,-0.03315423543371957,2.2706379295750567,-0.2622085531950906,0.2007322394392605,idle
16.46,-0.37180242085037957,1.030290112195749,0.8302627030365167,0.6244649047721429,0.13836040703307834,-0.8386270726017768,-1.1699382020716154,0.4763056621520076,-0.13710423153615964,0.9111434532069831,0.3864622471947619,0.5011188601044019,-1.130235294726098,-0.17346648844094933,0.5950975129027138,-5.738499391561253,0.664789235619027,-0.9132223714009214,-0.9384516720896757,-0.07515660027830169,-0.1392756210609158,2.205330291526532,-0.1142390068905981,-0.04584089850672412,idle
16.56,-0.41848897152325104,0.20861743190850296,0.8744574114461017,0.14479242676939413,0.10500958416414692,0.12068041695962095,-0.8773023312173265,-0.09096672433720762,-0.27265704839258076,0.2505402814458531,-0.290002024513588,0.42428807766007975,-0.9564724480604229,-0.0328897085386311,-0.30310365349147833,0.5064415817058314,-0.8646104148326188,-0.480345197225048,-1.0989344563624033,0.1237204573639981,-0.15535166648333076,1.9710393429755872,-0.6552186187868633,0.16994267686360354,idle
16.66,-0.4319518186534027,0.3130198483689504,0.8398728078541154,0.24701366204253133,0.09624620730698488,0.022291886401721115,-0.9464528792022342,0.08431250509562524,-0.22984774799344568,0.05576449149230844,-0.32828529965493713,0.2528797516680554,-1.0403540510119815,-0.17658102045112656,0.42407555809652175,-2.6134980297811756,-0.6646820498056616,-0.28359452701778576,-1.0321546387228127,0.07132772671093181,-0.05313945249946887,2.268612543751834,-0.09508191787080379,0.23167148893451422,idle
