Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label;;
49.795;-0.440932098;-0.430067018;1.015220047;0.003541396;-0.347138218;-0.106922465;-0.867756826;0.060430588;0.650630251;0.299614999;-1.71276663;0.312268636;-1.074822217;0.054058571;0.21640383;0.133596208;-1.524917532;0.411507741;-1.022194085;-0.151838318;0.132020872;0.272613899;0.00043707;0.270698231;walk;19;
49.895;-0.199827506;-0.264305278;0.924901811;-0.760870195;-0.341427721;-0.180790222;-0.989076001;0.071417154;0.25310806;-0.604381125;-0.873989699;0.238769305;-0.96171552;0.039387824;-0.139303964;-0.652885661;-1.948732679;0.001985418;-0.856420765;-0.018462201;0.138009919;-0.344692332;-0.201988796;-0.016922537;walk;19;
49.995;-0.280402336;-0.10762619;0.983435308;-0.708082092;-0.713083817;-0.20788658;-1.047668527;0.075660255;0.151555626;-0.929436614;-1.036947311;0.053296371;-0.970662515;0.099097957;-0.131743959;-0.907608909;-1.797787119;-0.21326698;-0.892811092;0.061402031;0.220964809;-0.561318378;0.136099384;0.365433653;walk;19;
50.095;-0.300111508;-0.018645567;1.03202313;0.25158974;-1.47775314;-0.200840199;-1.121236963;0.044681263;0.03904576;-0.216539585;-1.626451722;-0.290651231;-1.014789442;0.177229986;-0.132247602;-0.138235906;-1.428043395;-0.33281857;-0.82406582;-0.063038995;0.420391835;-0.801479221;0.181483102;0.420326245;walk;19;
50.195;0.035505729;-0.034858359;1.016358133;1.546997137;-4.607994958;-1.091579593;-1.505267016;0.086030012;-0.230396074;0.894038732;-2.618411844;-0.688040235;-1.258784788;0.118657521;-0.574806625;1.084521574;0.045925376;-0.306010024;-1.199597499;-0.017116469;0.316066966;-0.401055349;-0.149902515;-0.511952925;walk;20;
50.295;-1.362760587;-0.341276489;1.638394426;1.601921955;-5.653546747;0.251607951;-1.124893917;-0.020962126;0.466610405;-0.127442012;-2.293758882;-0.141077339;-1.393743169;-0.24559045;-0.250042664;0.011469223;2.824674286;-0.263480368;-1.059814295;-0.044934124;0.113281963;-0.256724275;-0.053989055;-0.36358382;walk;20;
50.395;-0.339554959;-0.40920698;0.994181981;-1.556823517;3.390829961;1.67827809;-0.212939029;-0.151752892;0.717430984;-0.423818105;1.483745948;0.703990258;-1.184526319;-0.158667778;0.139290226;-0.816739875;3.150533058;-0.125085665;-0.90522257;0.056901247;0.164706386;0.334315014;-0.040382954;-0.038000798;walk;20;
50.495;-0.343614429;-0.575580903;0.859675437;-1.869881719;6.218162884;1.765882914;-0.236649715;-0.163407734;0.512413746;-0.058117697;5.501178816;0.312745085;-0.739281432;-0.079521383;0.317059289;-0.303008358;1.444702663;0.081256441;-0.824646377;-0.144785804;0.268213618;0.365663099;0.039493882;0.024061883;walk;20;
50.595;-1.801403497;-1.018183384;0.707290619;-2.222508971;4.356595021;0.857340561;-1.288124028;-0.120984497;0.369888169;-0.341932156;5.338240551;0.088580123;-0.754181342;-0.087188841;-0.42595875;-0.349031327;-0.402916341;-0.074819196;-0.85631103;-0.066584859;0.457325494;0.350787656;0.045803648;-0.313381568;walk;20;
50.695;-1.575729143;-0.456478049;0.457171907;0.461475983;-1.598538443;-1.163195336;-1.402348023;-0.033366324;0.088066666;0.72395253;-1.2946148;0.095767295;-1.082264443;-0.04924243;-0.679293261;0.67565043;-0.162071584;0.267829915;-1.165194915;0.027736876;0.352045802;0.325967845;-0.064875308;0.294563736;walk;20;
50.795;-0.621719657;-0.398997634;1.154808424;0.306453995;-0.754667442;-0.088944646;-0.878771069;0.082005165;0.591380624;0.371678405;-2.13145237;0.25499435;-1.059095509;0.084814555;0.196934152;0.231401434;-1.064612964;0.386244092;-1.056098726;-0.051659917;0.135514366;0.404771958;0.03794486;0.39951806;walk;20;
50.895;-0.197525651;-0.279017773;0.931123702;-0.338222261;-0.163757272;-0.013596591;-0.963922297;0.059793283;0.324015596;-0.206391382;-0.99204063;0.179742364;-0.99295374;0.043123063;-0.083517828;-0.264051011;-1.816235702;0.083793423;-0.902487709;-0.152644189;0.142273692;-0.006494359;-0.254711033;-0.126938561;walk;20;
50.995;-0.2464075;-0.190657;0.961898857;-0.35767153;-0.373363943;-0.03295676;-1.007553326;0.060456108;0.160054473;-0.494601531;-0.936134997;0.069365547;-0.945419288;0.080200379;-0.165712437;-0.490966815;-1.691624261;-0.097011387;-0.88497186;0.119845867;0.164831146;-0.292666602;-0.076860067;0.017167505;walk;20;
51.095;-0.244073289;-0.2038746;0.999927386;-0.018059377;-0.919298887;-0.301582471;-1.081945636;0.008824287;0.199011962;-0.36849575;-1.241582923;-0.161664229;-1.013688431;0.072313518;-0.084094199;-0.312010386;-1.681533583;-0.256211571;-0.874178074;0.054235517;0.346987334;-0.250978534;0.247632766;0.352496479;walk;20;
51.195;-0.131835986;0.047344931;1.070385827;1.350165929;-2.428876794;-0.681146054;-1.285713108;0.133287869;-0.105226309;0.720308521;-1.988422251;-0.577015369;-1.144200581;0.276106611;-0.278142989;0.851908699;-0.962079854;-0.336241875;-1.010646975;-0.101741691;0.412339133;-0.335492357;-0.135989463;-0.21743112;walk;20;
51.295;-0.50851533;-0.343515154;1.156915968;2.972262258;-6.271209391;-1.229798995;-1.50481512;0.075180082;-0.023669812;0.68958527;-2.885273834;-0.467485577;-1.326572461;-0.136696432;-0.621313942;0.843039598;1.630192942;-0.119999747;-1.166625109;-0.05695499;0.134386478;-0.285691906;-0.051087935;-0.615745955;walk;20;
51.395;-0.909214909;-0.79908695;1.601295358;-0.315496338;-0.948043053;0.802806487;-0.562060204;-0.187831919;0.724398772;-0.715362804;-0.61080278;0.701891213;-1.340437598;-0.30172001;0.003218727;-0.969927136;3.449778515;-0.300528989;-0.963852631;0.067636251;0.106053303;-0.188346782;-0.041427615;-0.014278212;walk;20;
51.495;-0.019071725;-0.501960007;0.725585195;-3.171017327;5.618404116;0.650810336;-0.187583858;-0.169731138;0.542661739;-0.240347041;3.926733192;0.605639335;-0.95047839;-0.026483588;0.216089949;-0.647405295;2.524697496;-0.015729101;-0.865105166;-0.071120445;0.222451572;0.150610451;0.150372616;0.154706842;walk;20;
51.595;-1.079615284;-0.936016283;1.13490405;-1.122784656;5.578015678;2.465211993;-0.786400232;-0.151839896;0.489403545;0.073248842;6.483574231;-0.072076873;-0.631249442;-0.139019025;0.035154254;0.084357911;0.30480365;0.017270039;-0.836892638;-0.06121885;0.369580693;0.321541421;0.1907131;-0.160743041;walk;20;
51.695;-2.206411536;-0.573969217;-0.001621396;-1.445842252;1.382373849;-1.629995214;-1.479437182;-0.038839732;0.254132819;0.548433284;1.581987624;-0.029156503;-0.971119841;-0.001595937;-0.725945751;0.544679443;-0.456937525;0.094506153;-0.96208887;0.010682108;0.518720094;0.614753325;-0.025847087;-0.097259538;walk;20;
51.795;-0.882093173;-0.51043586;1.236703903;0.723481334;-2.018441834;-0.539414594;-1.115108996;0.053974639;0.32624221;0.525857493;-2.471981399;0.269590269;-1.102957335;-0.01672371;-0.176812938;0.396181307;-0.534643912;0.423621123;-1.203687667;-0.048898754;0.173961116;0.208777487;0.01369877;0.559383542;walk;20;
51.895;-0.288144466;-0.346494261;0.941483092;-0.192812592;-0.124237588;-0.066047119;-0.902611902;0.0515698;0.489193205;0.137843448;-1.343852935;0.274381233;-1.022130723;0.051179761;0.065167909;0.004945389;-1.708886339;0.30955076;-0.943236444;-0.154069857;0.167763782;0.179410529;-0.111524535;0.07181281;walk;20;
51.995;-0.223519785;-0.216452079;0.939236944;-0.586162609;-0.258613114;-0.028499823;-0.977383044;0.069168236;0.163919831;-0.530989369;-0.913107754;0.20399995;-0.916665224;0.053114886;-0.192486182;-0.570419267;-1.832871876;0.005459554;-0.835357767;0.011170246;0.156940321;-0.354255587;-0.140423924;-0.022296406;walk;20;
52.095;-0.237458042;-0.169011777;0.999849618;-0.391831595;-0.609345998;-0.016979623;-1.061505185;4.19E-02;0.211023319;-0.719553663;-1.155511252;0.038535518;-0.996011641;0.062314086;-0.101615304;-0.701977713;-1.75652865;-0.16713627;-0.899722683;0.089368307;0.280536083;-0.476555894;0.202550738;0.361971438;walk;20;
52.195;-0.196686502;-0.056543478;1.066392878;0.406622506;-1.743619572;-0.436216066;-1.208207419;0.043071357;0.048948626;-0.102935468;-1.680208913;-0.369713041;-1.097882309;0.197293814;-0.135436614;-0.004816172;-1.39870299;-0.380394727;-0.882282501;-0.080588317;0.483751094;-0.617981415;0.029059931;0.224712859;walk;21;
52.295;-0.004914255;-0.031329652;1.012287657;1.897358226;-5.499679289;-1.355040887;-1.567997683;0.099869602;-0.321047944;0.952426823;-2.661999627;-0.722386644;-1.287057717;0.095313734;-0.675386702;1.156948051;0.319995698;-0.291651751;-1.196173705;-0.003780787;0.288632806;-0.166505157;-0.208999337;-0.663389745;walk;21;
52.395;-1.414062679;-0.533780911;1.80020915;1.578851162;-4.690085022;0.155965463;-0.977351808;-0.045065189;0.536394736;-0.092339975;-1.940959327;-0.092921904;-1.382147824;-0.26107467;-0.178660839;0.014744797;3.21472732;-0.205866664;-1.022252677;0.001001664;0.077037403;-0.13666808;-0.113879433;-0.29135216;walk;21;
52.495;-0.266832713;-0.380827534;0.882174293;-2.229390816;5.154994784;1.723196658;-0.174086887;-0.136088819;0.650339949;-0.429177975;2.475673055;0.698589789;-1.12086684;-0.129597724;0.179224265;-0.81107826;3.05447842;-0.131565669;-0.888772141;-0.005711754;0.159457573;0.440048494;-0.02780238;-0.026801125;walk;21;
52.595;-0.503830236;-0.712775621;0.980740373;-1.65900416;6.06679024;2.420044754;-0.432740948;-0.162983538;0.500087099;-0.040216905;6.141664813;0.224173046;-0.663330213;-0.087425196;0.268051271;-0.212975574;1.145464917;0.07876662;-0.829911208;-0.152478965;0.300067738;0.298620939;0.142503699;-0.047799979;walk;21;
52.695;-2.211459781;-0.819939805;0.352410026;-2.396269703;3.323869272;-0.525261608;-1.40180295;-0.067824013;0.378538546;-0.142600074;4.023946989;0.099788713;-0.835539999;-0.035043621;-0.573535288;-0.160127168;-0.457221674;0.018650405;-0.87504672;0.027477716;0.509508494;0.529142312;0.074982014;-0.325716344;walk;21;
52.795;-1.225254929;-0.526065596;0.868798076;1.154154683;-2.406466941;-0.618688789;-1.307973596;-0.007116001;0.111686231;0.758823466;-2.259448641;0.198685914;-1.089186653;-0.033929983;-0.517073153;0.668324298;-0.207512388;0.3984821;-1.206055547;0.000235562;0.22285361;0.34787878;0.034718074;0.40882141;walk;21;
52.895;-0.502107365;-0.410472774;1.041489439;0.174973544;-0.379713035;-0.04090671;-0.83582331;0.084129726;0.670971727;0.383156347;-1.960463289;0.266184493;-1.072346873;0.091753771;0.232457968;0.218296305;-1.226391672;0.411257726;-1.047000777;-0.104679819;0.143893023;0.292609788;0.145307541;0.347794383;walk;21;
52.995;-0.199625675;-0.288148418;0.925294798;-0.414496792;-0.216026446;-0.012369443;-0.966939241;0.074999285;0.336031032;-0.320271132;-0.86852233;0.201949889;-0.98810541;0.047435996;-0.10596452;-0.378687979;-1.964815288;0.052953119;-0.847087906;-0.101971862;0.218442363;-0.302867139;-0.138254382;-0.027062765;walk;21;
53.095;-0.238683165;-0.207503883;0.960076056;-0.637012221;-0.467601018;-0.105485125;-1.025057079;0.06371646;0.203774858;-0.827153935;-0.894148854;0.099296192;-0.962401233;0.061135346;-0.143869522;-0.816283194;-1.830159974;-0.173126472;-0.887504399;0.123901934;0.189675633;-0.472443053;-0.044961134;0.202981277;walk;21;
53.195;-0.2603697;-0.090028012;1.053751704;0.043313251;-1.191082961;-0.370415342;-1.147699246;0.037917361;0.047138884;-0.400438823;-1.398860299;-0.257441099;-1.035282307;0.175315586;-0.153313693;-0.319627693;-1.563274926;-0.355071355;-0.821639877;-0.055686714;0.444165992;-0.563079697;0.160031791;0.423497236;walk;21;
53.295;0.081372946;-0.014454543;1.038558017;1.691359111;-3.863286859;-0.954988843;-1.450966053;0.111253816;-0.218123215;0.844002701;-2.500427456;-0.646575435;-1.214064858;0.161069407;-0.543599927;1.015979861;-0.16030729;-0.30041341;-1.139029971;-0.02034321;0.346984273;-0.372091343;-0.232224803;-0.431255719;walk;21;
53.395;-1.156796541;-0.396501881;1.462908357;2.013049503;-6.440559953;-0.684378892;-1.280201517;0.013552473;0.326104235;0.052794663;-2.626473378;-0.329697947;-1.367453489;-0.183742776;-0.3993868;0.268504166;2.590798816;-0.272644889;-1.087870741;-0.056858599;0.103473899;-0.092695883;-0.096116012;-0.560696677;walk;21;
53.495;-0.47400554;-0.491922325;1.233283928;-1.158735382;2.46114273;1.520094103;-0.275043564;-0.158633671;0.753545836;-0.40196461;0.951415089;0.5643856;-1.271773077;-0.191488902;0.076851081;-0.678881433;3.325882389;-0.169256062;-0.95672156;0.059512996;0.179673006;0.185750252;-0.010871031;-0.061875992;walk;21;
53.595;-0.257419743;-0.533014744;0.761170545;-1.855919638;5.93303388;1.81438743;-0.127658854;-0.164787046;0.515253716;-0.092657419;5.248535315;0.282921105;-0.7419302;-0.08736268;0.321446721;-0.296393915;1.652679896;0.020920945;-0.81113512;-0.079856669;0.261275099;0.321116039;0.120508198;0.048150486;walk;21;
53.695;-1.747182069;-1.072729015;0.69319295;-2.17686858;4.745083726;1.341487437;-1.163887744;-0.117770244;0.458915371;-0.205436479;5.553929206;0.017026319;-0.709411347;-0.086277312;-0.291993164;-0.18459786;-0.368959244;-0.099382884;-0.832516015;-0.086838737;0.425879417;0.394506358;0.167894615;-0.2613847;walk;21;
53.795;-1.632953561;-0.472978183;0.383003973;-0.222196256;-0.914830932;-1.58089599;-1.470360197;-0.049673644;0.139923604;0.647725007;-0.677335424;0.105170379;-1.113183628;-0.071529441;-0.712694934;0.593956542;-0.377207004;0.275393416;-1.14094951;-0.014622709;0.455153781;0.250335779;-0.095400404;0.272941771;walk;21;
53.895;-0.625182217;-0.379929344;1.175248981;0.323040988;-0.961832206;-0.259403095;-0.90251189;0.067457911;0.47865309;0.441653463;-2.075585448;0.28035881;-1.02777099;0.057302079;0.090057508;0.290018757;-1.019583159;0.43405962;-1.037398509;0.009839404;0.144998532;0.347924326;-0.019441607;0.40663801;walk;21;
53.995;-0.215511949;-0.300730559;0.933681893;-0.397561342;-0.138406571;-0.057083292;-0.962171566;0.041592783;0.328368091;-0.135776534;-1.059484012;0.256930085;-0.985492307;0.022034878;-0.094818881;-0.230452449;-1.734873314;0.183213553;-0.927295575;-0.179284563;0.179572417;0.03687278;-0.229089111;-0.016694568;walk;21;
54.095;-0.236556839;-0.185355885;0.953332498;-0.609692743;-0.371611839;-0.048397842;-0.997216936;0.075904786;0.187418311;-0.678645731;-0.955192958;0.159953625;-0.933607355;0.06922662;-0.162739977;-0.695300417;-1.784088719;-0.070208145;-0.856573883;0.096925134;0.210953461;-0.365036951;-0.011974545;0.093171162;walk;21;
54.195;-0.257085241;-0.119290089;1.026422755;-0.214512209;-0.847135245;-0.143077012;-1.094031395;0.024311303;0.154729387;-0.622642851;-1.237832036;-0.109938759;-1.013726989;0.111754706;-0.085448505;-0.572852248;-1.726669248;-0.272518583;-0.856446704;0.051082946;0.342971416;-0.444916752;0.220384397;0.447950307;walk;22;
54.295;-0.043546444;0.026051656;1.075363363;1.172848017;-2.616528116;-0.581835897;-1.332852315;0.096004458;-0.122924235;0.609328957;-2.111691675;-0.564258291;-1.169306691;0.225728625;-0.335010929;0.743556959;-0.858521554;-0.354502872;-1.030065816;-0.091866121;0.449727822;-0.402916521;-0.125389234;-0.18702063;walk;22;
54.395;-0.554033871;-0.233946057;1.164057438;2.005211494;-6.893845726;-1.456805631;-1.530582544;0.062239255;-0.081146804;0.609251802;-2.930124802;-0.609774084;-1.302800302;-0.076551943;-0.65034437;0.85154842;1.697798904;-0.235773049;-1.123640416;-0.058502109;0.171682358;-0.236942003;-0.09962183;-0.619255153;walk;22;
54.495;-1.050404185;-0.499288381;1.716729293;0.277134971;-0.605294983;1.244057771;-0.530933231;-0.121336038;0.786305476;-0.371350243;-0.543487983;0.285394849;-1.39187586;-0.251821462;0.009197982;-0.432534883;3.464213562;-0.221392873;-1.016312109;0.101796561;0.132229794;0.04834621;-0.050204722;-0.187820164;walk;22;
54.595;-0.103645261;-0.425484903;0.678192957;-2.266186964;5.80733068;1.504052138;-0.09299541;-0.171492108;0.57710167;-0.296148781;4.130210293;0.582637111;-0.930492803;-0.123066724;0.259885925;-0.648642343;2.409306351;-0.070390863;-0.829009387;-0.100292124;0.226031626;0.391781461;0.084533611;0.10573339;walk;22;
54.695;-1.121152858;-1.036576827;1.008846889;-1.639630753;5.46691571;2.575017407;-0.787940849;-0.152832552;0.456930784;-0.34176938;6.395458589;0.174393008;-0.591352944;-0.095242276;0.012460593;-0.3844328;0.258332843;-0.108390017;-0.814245058;-0.10841791;0.368072353;0.335023555;0.127768184;-0.194511246;walk;22;
54.795;-2.139166221;-0.48242492;0.038492649;-1.331936506;1.262142493;-1.492529808;-1.492453024;-0.050147725;0.203766781;0.498126485;1.460644489;0.038078926;-0.997819317;0.014037158;-0.733448992;0.478753528;-0.486638485;0.141298992;-0.974010791;0.017473247;0.543878455;0.504293454;-0.053244977;-0.075586865;walk;22;
54.895;-0.899242794;-0.565147174;1.230132636;0.828476052;-1.94307499;-0.711822005;-1.101969272;0.038678789;0.316230056;0.790586119;-2.555155523;0.25238583;-1.07950717;-0.022477963;-0.193142826;0.648693212;-0.543855169;0.501598443;-1.198007591;-0.028897463;0.171684447;0.231474508;0.007433042;0.60909616;walk;22;
54.995;-0.282869209;-0.320959165;0.949156131;-0.010271686;-0.104661761;-0.008057153;-0.887224399;0.06257037;0.472761565;0.319392859;-1.498275376;0.283026034;-1.008517674;0.077230805;0.056311551;0.1585334;-1.640426851;0.396605626;-0.938701238;-0.176974689;0.17031211;0.224820583;-0.107250038;0.012594968;walk;22;
55.095;-0.216294306;-0.290858759;0.924853988;-0.361853835;-0.256186648;-0.038916645;-0.9684465;0.058787741;0.262953472;-0.239860499;-0.954224616;0.228196656;-0.942263749;0.031829797;-0.14742142;-0.311555934;-1.896721266;0.123900678;-0.844479652;0.033806512;0.16259815;-0.288322031;-0.12425194;-0.044940061;walk;22;
55.195;-0.226919329;-0.194088991;1.006866816;-0.267947406;-0.684439585;-0.046793417;-1.070578372;0.051715067;0.171726368;-0.545625062;-1.226648464;0.099003861;-0.99157879;0.088630114;-0.15497365;-0.549572703;-1.68360475;-0.07850843;-0.921175382;0.06571171;0.236154388;-0.480265433;0.169517359;0.284956334;walk;22;
55.295;-0.155948041;-0.153374285;1.031005826;0.532552327;-1.979983222;-0.638687223;-1.193597759;0.054255531;0.141024864;-0.017350781;-1.832303971;-0.284354174;-1.089910801;0.174225067;-0.1547268;0.073497241;-1.286497239;-0.271502309;-0.879070501;-0.023382212;0.519309163;-0.494798516;0.088216376;0.139181124;walk;22;
55.395;-0.107905336;-0.104888215;0.943401599;1.515985763;-5.69071061;-1.834857396;-1.523552668;0.0572466;-0.210101069;0.530413176;-2.48758218;-0.627272143;-1.249848978;0.058889744;-0.639284272;0.754888795;0.163135903;-0.32719545;-1.143109602;-0.04383226;0.330575063;-0.249463839;-0.193694484;-0.656476896;walk;22;
55.495;-1.518078772;-0.435031664;1.861902227;0.877004689;-4.104368241;0.243495708;-1.032779763;-0.068429951;0.529037117;-0.391184174;-1.795608718;0.059594473;-1.40708264;-0.29034083;-0.241081687;-0.299287119;3.123369334;-0.331039862;-1.072316804;0.001913956;0.036874494;-0.241992396;-0.114062418;-0.321483408;walk;22;
55.595;-0.229402757;-0.378194001;0.892547711;-2.11304105;4.938492322;1.74553673;-0.184581444;-0.149173014;0.674650452;-0.477482891;2.507573622;0.859012651;-1.159412148;-0.127644592;0.17229119;-0.976362038;3.212818049;-0.133702048;-0.886137816;0.030092602;0.192425846;0.264545507;0.04813285;0.090712998;walk;22;
55.695;-0.542161295;-0.790654181;0.924934396;-1.751149708;6.151854414;2.560445697;-0.397532913;-0.181832732;0.518934445;-0.173362206;6.22771024;0.374797241;-0.652900981;-0.091245658;0.292998566;-0.420168058;1.18806623;0.051433742;-0.80418038;-0.119060418;0.303768328;0.227825531;0.143882159;-0.004904917;walk;22;
55.795;-2.266275262;-0.854130725;0.301842273;-1.966627357;3.279389224;-0.369140376;-1.400400884;-0.095169759;0.401020542;0.100774357;3.954812914;-0.015899021;-0.825894124;0.002978577;-0.535192633;0.110264398;-0.444579578;-0.028487082;-0.870550844;0.057860452;0.50417405;0.509399463;0.05607401;-0.249976227;walk;22;
55.895;-1.176544675;-0.536351167;0.859949727;0.87162622;-2.125744182;-1.112991668;-1.304172239;0.021881482;0.179204974;0.868366991;-2.155693904;0.132740515;-1.110363415;-0.077677969;-0.51549554;0.783641485;-0.314768975;0.372308609;-1.213615395;-0.033675734;0.268154959;0.398765185;-0.066496948;0.40105657;walk;22;
55.995;-0.498037075;-0.353004578;1.058678262;0.145414578;-0.411217067;-0.009923097;-0.86291452;0.084237003;0.56003856;0.335073996;-1.845340288;0.285256728;-1.042455865;0.112729663;0.149097763;0.167868613;-1.265592109;0.407300894;-1.022458001;-0.128052229;0.136623725;0.180249508;0.003503661;0.320462469;walk;22;
56.095;-0.190366032;-0.318109243;0.919504793;-0.211264141;-0.167306487;0.02408695;-0.960904664;3.71E-02;0.31014772;-0.085461248;-0.971755825;0.200042926;-0.968913304;0.011859416;-0.139870285;-0.164910912;-1.85662403;0.148924506;-0.876475282;-0.027458622;0.189232223;-0.238285212;-0.131331219;-0.05531146;walk;22;
56.195;-0.226021737;-0.23290171;0.95069383;-0.649097611;-0.427995778;-0.144490512;-1.00670767;0.062137456;0.234435968;-0.746957612;-0.938798881;0.13549153;-0.95324577;0.051495075;-0.135886207;-0.750384599;-1.849442007;-0.124498895;-0.862464935;0.10784226;0.221083953;-0.32074156;0.02567985;0.235954883;walk;23;
56.295;-0.258007605;-0.118057435;1.048647462;-0.048364729;-1.072148282;-0.349289464;-1.135850043;0.039823133;0.118417792;-0.466161618;-1.341390122;-0.196352193;-1.038795979;0.171893352;-0.103451853;-0.395820679;-1.67824698;-0.319130386;-0.828556051;-0.015524154;0.422930778;-0.436353601;0.13265425;0.397756095;walk;23;
56.395;0.102771838;0.039758081;1.073129573;1.870172796;-3.635978872;-0.924130552;-1.479867992;0.1382156;-0.25336201;0.986715747;-2.367674424;-0.65445767;-1.250711486;0.214463864;-0.535345549;1.144794172;-0.41732014;-0.276975482;-1.171314223;-0.060291817;0.366785116;-0.203446065;-0.254530286;-0.522692652;walk;23;
56.495;-1.05926086;-0.529080898;1.406115993;2.223687887;-6.642473138;-1.19295847;-1.342277484;-0.027122386;0.248697593;0.132897643;-2.70896569;-0.307580133;-1.358128422;-0.24078337;-0.463465702;0.317328067;2.600238948;-0.233993788;-1.057232829;-0.043841036;0.115665388;-0.218184613;-0.135610057;-0.497816091;walk;23;
56.595;-0.507851834;-0.525856077;1.355102912;-1.557570407;2.309535225;1.019927279;-0.272976195;-0.181003466;0.732459139;-0.598802251;0.844925145;0.656642356;-1.271070556;-0.222808687;0.09084784;-0.844686671;3.368265866;-0.303011196;-0.960333082;0.069641957;0.157380819;0.128950296;-0.039967857;-0.006663813;walk;23;
56.695;-0.24694648;-0.563500834;0.803635824;-1.903476998;6.21570627;1.954329234;-0.164800643;-0.165937832;0.49912991;-0.273080152;5.301587557;0.409288413;-0.756573432;-0.076096342;0.310892897;-0.489424735;1.762679602;-0.082217147;-0.811847248;-0.120228997;0.24759965;0.24617713;0.152781035;0.149178752;walk;23;
56.795;-1.751101677;-1.057890628;0.813203065;-2.170854766;4.931344326;1.525378706;-1.178716033;-0.111718252;0.405699933;-0.43424549;5.792508581;0.107160422;-0.692367158;-0.071757814;-0.323658996;-0.427188541;-0.288304854;-0.138349069;-0.850858545;-0.109658234;0.453141489;0.236886998;0.207088917;-0.284003352;walk;23;
56.895;-1.654903613;-0.41563894;0.289027025;0.167899736;-1.008733721;-1.438839015;-1.422185982;-0.047668089;0.046681239;0.868408688;-0.847986978;0.08647166;-1.030648735;-0.026971414;-0.765287407;0.814599935;-0.230883655;0.308330143;-1.068698625;0.083017718;0.426600352;0.397384205;-0.004934155;0.209170302;walk;23;
56.995;-0.752348523;-0.508754431;1.230170919;0.477565887;-1.184803455;-0.317670407;-0.911076045;0.077245778;0.634399715;0.523624251;-2.439634201;0.289594165;-1.10430533;0.051416028;0.165553475;0.344320099;-0.820429538;0.483034272;-1.11329467;-0.09210235;0.145636836;0.437709931;0.119689831;0.547465834;walk;23;
57.095;-0.205791991;-0.281882786;0.935906658;-0.192935462;-0.107005285;0.014796375;-0.942152369;0.072594741;0.41486466;-0.005417794;-1.066001122;0.204184479;-1.018942399;0.078604766;-0.041434893;-0.100832353;-1.927281405;0.181993796;-0.927380068;-0.168629463;0.210243831;-0.098367564;-0.235467727;-0.073594156;walk;23;
57.195;-0.23174957;-0.250131426;0.934893804;-0.324714439;-0.276264473;0.035217152;-0.980121559;0.056844138;0.185030779;-0.405768118;-0.891557409;0.131682798;-0.913246781;0.043062545;-0.192641544;-0.427655973;-1.926503647;-0.019889338;-0.819419956;0.09831923;0.170277414;-0.41443961;-0.129121262;-0.013346954;walk;23;
57.295;-0.201668437;-0.225413227;1.031391611;-0.148965752;-0.875766678;-0.144244313;-1.125050848;0.012337862;0.161824636;-0.594341813;-1.288628462;-0.041811455;-1.030563689;0.075256032;-0.137585189;-0.559439277;-1.811073302;-0.209497905;-0.870575025;0.038614887;0.356427179;-0.470064686;0.268316903;0.43240013;walk;23;
57.395;0.056752241;-0.056118231;1.075787294;1.200850292;-2.934718034;-0.867808285;-1.398013978;0.090202485;-0.171828093;0.37854604;-2.293586646;-0.53862998;-1.181350023;0.212662782;-0.438440869;0.528649384;-0.745742556;-0.380667941;-1.041437142;-0.028513648;0.426000629;-0.444149291;-0.142086625;-0.177223854;walk;23;
57.495;-0.708180472;-0.207924938;1.162916217;2.090127435;-7.205498444;-1.437354877;-1.433997724;0.059331897;0.109080929;0.237695686;-2.805259539;-0.511210051;-1.371853538;-0.089031721;-0.482711474;0.493562703;1.951262482;-0.309566526;-1.173839056;-0.0677559;0.150306073;-0.160132804;-0.092267552;-0.520806737;walk;23;
57.595;-1.060381326;-0.648992061;1.465208411;0.106877811;0.252341175;1.599322733;-0.418826488;-0.131354839;0.797494178;-0.310573431;-0.031954531;0.412154349;-1.306295718;-0.246911223;0.057377466;-0.513295747;3.235792231;-0.111625873;-0.998548781;0.031029011;0.127824825;0.175250713;-0.090985611;-0.151751286;walk;23;
57.695;-0.04193467;-0.449351017;0.579006177;-2.932877565;5.713594446;0.789500316;-0.14670524;-0.187147619;0.527051603;-0.238585892;4.065240536;0.524661367;-0.846333883;-0.104723572;0.223138442;-0.575440769;2.252294856;-0.028611718;-0.784189516;-0.123482853;0.217289463;0.389454989;0.061399042;0.003947052;walk;23;
57.795;-1.087115532;-0.940020401;1.116924087;-1.571627322;5.603325507;2.22180045;-0.789023405;-0.149574653;0.442469939;-0.258689938;6.301841899;0.107427107;-0.625054356;-0.129868592;0.005992489;-0.278799207;0.143125405;-0.080108704;-0.801611314;-0.108129874;0.374549295;0.230697889;0.092026828;-0.212431466;walk;23;
