time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
13267,-0.83,-0.039,0.229,-0.79778,0.20778,-0.86667,-0.424,-0.055,0.099,-0.56333,-0.10222,-0.10111
13371,-1.002,0.023,0.49,-1.11444,0.33667,-0.64556,-1.68,1.033,-0.423,0.52556,-0.31444,-1.49333
13474,-1.488,0.102,0.476,-0.97778,0.09556,0.00444,-1.006,0.479,-0.005,-1.28,-0.06,-0.11667
13572,-1.502,-0.265,0.225,0.45667,-0.48222,3.06667,-0.61,-0.871,0.333,0.77111,0.38778,-0.20778
13673,-1.201,-0.204,0.215,2.55,-0.91556,2.27556,-1.004,-0.041,-0.079,0.67,0.13333,-1.47111
13771,-0.596,-0.006,0.104,1.19,-0.5,1.73,-0.914,0.009,-0.187,1.86444,0.16111,-1.00444
13874,-0.429,-0.089,-0.061,0.98222,0.04,-0.38667,-0.953,-0.097,-0.288,0.36444,-0.13889,-0.98444
13970,-1.255,0.936,0.305,-0.99778,0.43,-1.21,-0.946,-0.098,-0.328,1.12778,-0.08778,-0.43778
14066,-0.746,0.563,0.069,0.94222,-0.46889,0.34889,-1.055,-0.187,-0.036,0.46778,-0.03667,-0.39
14172,-1.396,0.571,0.657,1.25,-0.22333,-0.08889,-1.401,0.144,-0.316,0.48333,-0.08667,0.19889
14276,-1.087,-0.127,0.689,-1.05778,0.10889,-0.41111,-1.242,-0.291,-0.317,0.70556,0.09,2.60111
14366,-1.005,-0.017,0.332,-1.26,-0.04,-1.56,-1.153,-0.232,-0.015,-2.64667,0.66222,1.79667
14472,-0.887,-0.085,0.285,-1.17111,0.14556,-1.19111,-0.716,-0.14,0.0,-1.18667,0.36111,1.58333
14570,-0.897,-0.049,0.167,-0.47222,0.37,-0.89,-0.432,-0.127,0.109,0.25222,0.03889,0.18
14665,-0.991,0.108,0.184,-0.38,0.14667,-0.69778,-1.107,0.755,-0.315,-0.58556,-0.43,-1.46667
14777,-1.099,-0.112,0.208,-0.66444,-0.01222,-0.35556,-0.514,0.197,0.153,-0.28,0.30222,0.04
14871,-1.521,0.03,0.25,-0.32333,0.06333,1.36556,-1.769,0.622,0.003,-1.15222,0.13444,-0.50667
14967,-1.32,-0.173,0.289,0.54,-0.98111,2.71333,-1.477,0.2,-0.737,-0.27889,-0.51667,-0.68333
15069,-1.036,-0.056,0.206,2.27111,-0.61889,2.14556,-0.977,0.045,0.096,0.21889,0.23,-0.56778
15176,-0.445,-0.013,0.073,1.16889,-0.23556,0.97,-0.938,-0.128,-0.348,0.51444,0.19111,-0.54222
15278,-0.447,0.12,-0.193,-0.23111,0.07556,-0.92444,-0.883,-0.091,-0.087,0.61778,0.00111,-0.8
15374,-1.484,1.063,0.591,1.1,-0.08889,-0.57556,-0.953,-0.282,-0.364,1.05444,-0.10333,-0.49889
15475,-0.852,0.326,-0.326,0.15556,-0.35,-0.12222,-1.321,0.019,-0.179,0.59444,-0.01111,-0.31444
15571,-0.923,-0.573,-0.001,-1.08556,0.04778,-1.02,-1.145,0.185,0.169,0.21222,-0.18667,2.37889
15675,-0.977,0.095,0.033,0.16,0.1,-1.13778,-1.209,-0.176,-0.308,-0.91444,0.9,2.25889
15770,-0.824,-0.077,0.304,-1.59444,0.01222,-1.09111,-0.908,-0.002,-0.085,-2.17889,0.52778,1.54556
15865,-0.915,0.03,0.303,-0.86444,0.18778,-0.81,-0.482,-0.136,0.144,-1.15111,0.06333,0.40444
15971,-0.903,-0.034,0.239,-0.51111,0.34444,-0.87778,-0.881,0.643,-0.183,1.00556,-0.19111,-0.99778
16067,-0.938,-0.222,0.439,-0.54889,-0.04,-0.41,-1.385,0.644,0.118,-0.38,0.06444,-0.05
16172,-1.244,0.095,0.258,-1.24,0.02778,0.53444,-1.29,-0.015,-0.183,-1.29333,-0.48222,-2.04
16268,-1.381,-0.421,0.507,-0.05778,-0.70111,2.99111,-0.456,-0.638,0.009,1.13444,0.77444,-1.04778
16373,-1.01,-0.176,0.206,2.43667,-0.97,2.06222,-0.895,0.039,-0.236,1.49444,0.7,-0.58667
16474,-0.695,0.063,0.08,1.62889,-0.33556,1.42,-0.966,-0.006,-0.233,0.81333,0.05222,-0.44556
16571,-0.589,-0.056,-0.134,0.17222,-0.10333,-0.67111,-0.942,-0.082,-0.196,0.30222,-0.00778,-0.66778
16673,-1.242,0.875,0.645,0.40778,0.71111,-1.62222,-0.971,-0.08,-0.221,0.67,-0.11778,-0.83
16768,-0.49,0.476,-0.076,0.48111,-0.65111,0.82444,-1.066,0.061,-0.022,0.42778,0.01556,-0.39222
16874,-0.889,0.321,0.613,1.05,-1.01,-0.48333,-1.263,0.095,-0.149,0.19556,0.03556,1.30889
16970,-1.076,-0.373,0.681,-1.33222,-0.06667,-0.92778,-1.398,-0.417,-0.46,1.20667,0.76667,2.30667
17069,-0.958,-0.045,0.111,-0.49222,-0.2,-1.51778,-1.198,-0.136,-0.021,-2.41444,0.42778,1.60444
17171,-0.829,-0.138,0.289,-1.23889,0.16222,-1.31,-0.511,-0.098,-0.02,-0.97111,0.27444,0.82889
17274,-0.85,-0.174,0.111,-0.52222,0.59667,-1.34778,-0.458,0.031,0.108,-0.05889,0.13889,-0.46556
17368,-0.915,-0.024,0.396,-0.92,-0.00333,-0.45667,-1.557,0.911,-0.202,-0.54,-0.19667,-0.38889
17475,-1.208,-0.143,0.263,-0.59778,-0.1,-0.4,-0.978,0.389,-0.001,-0.8,0.34333,-0.05667
17578,-1.422,0.032,0.206,-0.27444,-0.15,1.55778,-0.231,-0.705,0.014,-0.71,0.11,0.44333
17680,-1.468,-0.268,0.441,0.16222,-0.85333,2.85222,-0.988,-0.062,-0.089,-0.28667,-0.28,-1.30667
17778,-0.979,-0.04,0.099,2.32778,-0.43333,1.89667,-0.96,0.058,-0.3,1.17111,0.01,-1.09444
17879,-0.568,0.021,0.067,1.17,-0.16778,1.36889,-0.982,-0.016,-0.137,0.85556,-0.00111,-0.69222
17978,-0.418,0.209,-0.064,-0.52111,0.10444,-0.39556,-0.964,-0.175,-0.103,0.61,-0.11333,-0.72222
18079,-1.366,0.743,0.491,-0.09222,0.29556,-1.81,-1.119,-0.043,-0.23,0.97778,-0.29,-0.60556
18174,-1.062,0.414,-0.153,0.92556,-0.02333,-0.22889,-1.323,0.154,-0.408,0.38,-0.05,0.09667
18278,-0.425,-0.621,-0.174,-1.11778,-0.46556,0.52778,-1.272,-0.007,0.109,-0.60222,-0.3,2.79222
18374,-0.826,-0.053,0.26,-0.63,0.05778,-1.14444,-1.179,-0.276,-0.1,-1.99556,1.03889,2.17111
18472,-0.908,-0.041,0.209,-1.33222,-0.00222,-1.14778,-0.677,-0.011,-0.027,-1.34444,0.51889,1.51444
18573,-0.907,-0.012,0.384,-0.54222,0.34889,-0.99778,-0.449,-0.204,0.125,0.03222,-0.25667,-0.05444
18677,-0.907,-0.014,0.416,-0.47778,0.27,-0.76,-1.501,0.959,-0.39,0.42,-0.37111,-1.18333
18779,-1.055,-0.142,0.25,-0.53111,-0.11889,-0.12889,-0.861,0.544,0.066,-0.27,0.28333,0.43667
18869,-1.376,0.189,0.195,0.05222,0.07778,1.77444,-1.228,0.3,-0.158,-0.95667,0.36,-0.45111
18973,-1.46,-0.192,0.331,0.64,-0.82667,2.39333,-1.153,0.041,-0.346,0.27333,0.06778,-1.06111
19071,-0.909,-0.051,0.055,2.64,-0.40222,1.65778,-0.938,-0.051,-0.228,1.36,0.12889,-1.06444
19172,-0.514,-0.042,0.05,1.11444,-0.06,0.79889,-0.928,-0.023,-0.281,1.06111,-0.15556,-1.18667
19272,-0.455,0.341,-0.104,-0.63889,0.02111,-0.89556,-0.879,-0.022,-0.027,0.10667,-0.2,-1.30222
19367,-1.359,0.797,0.348,-0.16889,-0.11333,-1.13,-1.054,-0.147,-0.414,1.01889,-0.16778,-0.43333
19473,-1.149,0.416,0.299,0.21556,-0.17556,-0.55444,-1.368,0.031,-0.279,0.40333,0.00556,-0.05222
19574,-1.14,-0.209,0.178,-1.08222,0.10889,-0.72,-1.198,0.0,0.311,-0.36778,-0.30667,2.73
19669,-0.978,0.041,0.15,-0.52444,-0.06,-1.44889,-1.051,-0.208,-0.258,-1.00667,0.71333,2.13
19771,-0.859,-0.124,0.222,-1.13333,0.02,-1.03556,-0.748,0.024,-0.059,-1.66444,0.62444,1.23778
19870,-0.897,-0.026,0.233,-0.59444,0.17667,-0.71889,-0.569,-0.123,0.102,-0.78,0.07333,0.27111
19973,-0.873,-0.115,0.188,-0.66444,0.09889,-0.69889,-1.04,0.715,-0.328,0.94889,-0.38,-0.97222
20072,-0.982,-0.154,0.277,-0.60111,-0.00667,-0.38889,-0.844,0.641,-0.039,0.11333,0.54444,0.70667
20164,-1.413,0.077,0.355,-0.65556,-0.19556,1.15667,-1.427,0.574,-0.127,-1.87222,0.60111,0.12667
20275,-1.499,-0.266,0.451,-0.68778,-0.88889,3.03889,-1.096,-0.256,-0.674,-0.30778,0.03,-1.59778
20369,-1.002,-0.154,0.093,2.87556,-0.58111,1.65333,-1.013,0.0,0.016,1.41889,0.23,-1.52333
20468,-0.437,0.029,0.068,1.42333,-0.18889,0.93778,-0.961,0.011,-0.229,1.65111,-0.06111,-1.13556
20569,-0.512,0.147,-0.11,-0.21444,-0.02111,-0.76444,-1.011,-0.104,-0.224,0.39,-0.16,-1.01
20670,-1.411,0.915,0.482,0.96333,0.17333,-0.92778,-1.041,-0.106,-0.289,1.24222,-0.11778,-0.57444
20766,-0.902,0.417,-0.212,0.01667,0.03667,0.0,-1.236,0.067,-0.216,0.58556,0.01667,-0.09667
20871,-1.031,-0.439,-0.492,-1.25333,0.26556,-0.90333,-1.154,0.12,0.356,-0.49778,-0.26222,2.62444
20964,-0.866,0.017,0.267,0.03667,0.11333,-1.14444,-1.185,-0.205,-0.312,-0.56,0.90111,2.27333
21072,-0.842,-0.049,0.165,-1.16556,0.02667,-1.10444,-0.808,0.033,-0.106,-1.81667,0.63111,1.4
21168,-0.853,-0.008,0.312,-0.79778,0.27,-0.97778,-0.547,-0.13,0.063,-0.65444,0.07,0.26222
21264,-0.989,0.099,0.299,-0.26222,0.18889,-1.00556,-0.777,0.326,-0.086,0.68667,-0.3,-1.79
21375,-1.005,-0.231,0.233,-0.47333,-0.10444,-0.31222,-0.88,0.574,-0.108,0.94111,0.44444,0.67778
21471,-1.435,-0.035,0.405,-0.78667,-0.17,0.52333,-0.963,0.223,-0.219,-1.49778,0.47889,-0.38222
21569,-1.513,-0.275,0.262,0.18111,-0.65444,3.06667,-0.81,-0.035,-0.367,-0.77667,0.15444,-0.99
21671,-1.05,-0.227,0.244,2.02778,-0.72,2.27889,-0.956,0.021,0.011,0.58778,0.22778,-1.18667
21771,-0.507,0.099,0.069,1.43111,-0.32778,1.10778,-0.967,-0.047,-0.273,1.79111,-0.00111,-1.01333
