Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,Label
11.06,-0.399011991209052,0.295800889105907,0.861961589517252,0.0097217507130225,0.0412875130048663,0.0092628914862871,-0.978973492265114,0.0435508383286591,-0.0934556967317496,-0.102291256729987,0.240995995490472,0.0297055132687092,-0.972314011247085,-0.0583466051815682,0.0091902759862477,-0.0051760852338152,-0.0526677175126233,-0.11208282782952,-0.983915630128216,0.0719511830099246,0.148615554955796,0.373099490525051,0.0189364563469075,0.193285935995299,idle
11.065,-0.397529333174393,0.294606348932611,0.86278839140776,0.0066944811956196,0.0438102366411399,0.0092628914862871,-0.979201938163136,0.0443663792253017,-0.0947727146705152,-0.107843985525178,0.246043927960179,0.0297055132687092,-0.97723098986988,-0.0629698612031416,0.0084481852670453,-0.0112336057367201,-0.0536773040065646,-0.118140349871682,-0.981804858911886,0.0757741834187828,0.141073474504181,0.376128494879644,0.0219654560833653,0.194295602060993,idle
11.07,-0.396375904913148,0.293611404506456,0.863114073608505,0.0018754017979713,0.046498293063965,0.0093913922730176,-0.979597556592263,0.044931078835528,-0.0960327253657279,-0.113100753573822,0.251470303060673,0.0294929017945354,-0.981974599104932,-0.0678651612385888,0.0076908093359165,-0.0177157701615088,-0.0548012386585503,-0.124535367255507,-0.979957802903716,0.0796640783455317,0.133658151318713,0.379017502069473,0.0256684572962368,0.195394268835637,idle
11.075,-0.398319053526325,0.295167935597229,0.861221357393316,-0.008456788693411,0.0481870048104684,0.0096891515135248,-0.982468600422107,0.042462888187811,-0.0964248191861574,-0.113845810463311,0.259278029203415,0.0291138032255973,-0.986170660954927,-0.0749594146917738,0.0057906708284028,-0.0313628505676979,-0.0563830971020461,-0.133268120244576,-0.982483954199875,0.0839347506565161,0.129827097742735,0.380913933756153,0.0414112227772341,0.198018063837235,idle
11.08,-0.399514481320663,0.297701256815418,0.863440814452818,0.0034709026421192,0.0441651215476234,0.0102191227458598,-0.982325476134002,0.0384977560751562,-0.0957937913553269,-0.117898824040141,0.262781165176711,0.0319693461634148,-0.996367961262665,-0.0776050404572588,0.0017359760838163,-0.0381807641443466,-0.0552812295239219,-0.135007188551048,-0.98353946328297,0.0819726705238808,0.130600794881341,0.389443763795694,0.0524179164657459,0.200781340103712,idle
11.085,-0.399880857293838,0.288676031964323,0.864087177444769,0.004724604372876,0.0447482617147126,0.0095485613599701,-0.982410750378524,0.0343801843427473,-0.0909205559015028,-0.129961394784546,0.268542158178005,0.0277715485067107,-1.0037030550216,-0.0836815882709853,0.0003356958017928,-0.0426306295719089,-0.0568739820334673,-0.134200780739993,-0.984872789757847,0.0842726980468086,0.131219644310315,0.40048263178691,0.0598468344367872,0.199578840047369,idle
11.09,-0.395746772075427,0.292803850947446,0.858397562818413,0.0075964983552694,0.04842447527825,0.0150387772720162,-0.985955411458875,0.0237043995950998,-0.0959383685757125,-0.133763253688812,0.277912734135214,0.0249888383825262,-1.0118540996734,-0.0941492018532819,-0.0045934998219178,-0.057630063802407,-0.0632744778874114,-0.126737838242376,-0.991800321271409,0.0891600842871202,0.129275519194641,0.402449266194681,0.0764583903949351,0.202149628341065,idle
11.095,-0.398976615002699,0.288758914019946,0.849482253341296,0.0160508327443383,0.0610001936148333,0.0172742585099836,-0.980192940101547,0.0181687267602155,-0.097716057266431,-0.130920156206322,0.280994525580999,0.0374353884049786,-1.01492233550918,-0.0958328049332228,-0.0061841126257467,-0.0667417792177763,-0.065238249821574,-0.116473076245268,-0.995442098243953,0.0894602191907527,0.126383921187723,0.402667086431755,0.0817696727615094,0.19454133736079,idle
11.1,-0.401154803791043,0.287053069213619,0.848575940023323,0.0435725589837667,0.0675552475649326,0.0145287390507676,-0.980636675713935,0.0114184074214097,-0.104869339425055,-0.129538138329455,0.293357885516849,0.0372648817182121,-1.0134653619877,-0.096707987746999,-0.007197811888933,-0.0792261182776162,-0.073419901666982,-0.1082192749333,-0.999953342978492,0.091224305549195,0.122435559002909,0.386259081339562,0.0868190418850797,0.188827319005559,idle
11.105,-0.405972621341714,0.283955727697573,0.85128265420446,0.0634271758290803,0.0717683732509613,0.0153713654726744,-0.978713126753063,0.0137188142836366,-0.11491384407676,-0.120783900142738,0.295379565001128,0.0335386929334232,-1.01252345298453,-0.0959229954220632,-0.0056934647889471,-0.0816812515258789,-0.0757782897933611,-0.0981085212523755,-0.994466990263897,0.094136663180491,0.111381036431198,0.351801620330584,0.108072197594821,0.180625065272483,idle
11.11,-0.400543373645492,0.286572001540093,0.85591860969749,0.0804876397401381,0.0724173027515101,0.0171658245712559,-0.981998518251045,0.0148622276375765,-0.118078389587147,-0.108458690498835,0.297708517045205,0.0379783892480407,-1.00926627245383,-0.094584713339111,-0.0061235410327579,-0.0901005650295969,-0.076598506043307,-0.0897443466189382,-0.987226506929117,0.106884637028893,0.0922297687992739,0.30214709613539,0.134147939662577,0.179376572370529,idle
11.115,-0.398162540642639,0.290665614811995,0.854129323645053,0.0870041825725906,0.075842334770211,0.0165856757524075,-0.985135416702787,0.0244304891990558,-0.123432009546557,-0.0895671288461576,0.300138395190775,0.0392320687805843,-1.00056509041186,-0.0934767507503041,-0.0029863928156542,-0.10307308582156,-0.0798175565334579,-0.0849171617346556,-0.9829156537965,0.111211151519352,0.0653589297367379,0.269350445016948,0.161700214911669,0.166310725379634,idle
11.12,-0.404636371603038,0.294623797307041,0.855981085038197,0.0947429247161167,0.0726995103130082,0.0193864636128061,-0.985540360102874,0.0314835415629405,-0.12615840612893,-0.0785702886565814,0.292283501628187,0.0431638830209454,-0.995568756350844,-0.0880248681648459,0.0015368744875404,-0.125901517961198,-0.0855471296945762,-0.0790133100885452,-0.975330712590259,0.126082158532409,0.0379042628123667,0.236318828053534,0.184165797438591,0.151446505211601,idle
