time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
4913,-0.972,-0.065,0.202,0.00222,-0.00222,-0.00667,-1.008,-0.071,-0.063,-0.07556,0.0,-0.01667
5012,-0.972,-0.092,0.184,0.00111,0.00333,0.01778,-0.993,-0.089,-0.097,0.03111,0.01222,0.04
5113,-0.982,-0.065,0.19,-0.02889,-0.01111,0.01333,-0.995,-0.089,-0.08,-0.06889,-0.00778,-0.01556
5214,-0.973,-0.07,0.201,0.03333,-0.00444,-0.00444,-0.997,-0.087,-0.085,0.00778,0.0,0.01889
5311,-0.972,-0.081,0.207,0.02778,-0.00111,-0.01,-1.0,-0.079,-0.073,0.02556,-0.00778,-0.00444
5411,-0.973,-0.076,0.195,0.03556,0.0,-0.00778,-1.0,-0.078,-0.083,0.02,0.0,0.00444
5514,-0.968,-0.086,0.186,0.01444,-0.00111,0.0,-0.993,-0.079,-0.083,0.02111,0.0,0.0
5611,-0.973,-0.07,0.199,-0.01111,0.0,-0.00111,-1.003,-0.083,-0.074,-0.01667,-0.00444,-0.01222
5712,-0.974,-0.08,0.19,-0.01111,-0.00444,0.01222,-1.0,-0.085,-0.082,0.00222,0.0,0.01
5814,-0.969,-0.081,0.194,0.0,-0.00333,0.00222,-0.993,-0.083,-0.076,-0.00444,0.0,-0.00889
5914,-0.972,-0.08,0.198,-0.01,-0.00444,0.00667,-0.998,-0.079,-0.084,-0.00556,0.00222,0.00556
6015,-0.971,-0.068,0.206,-0.01333,-0.00667,0.00556,-0.993,-0.084,-0.074,-0.01111,-0.00556,0.0
6112,-0.973,-0.069,0.198,0.00333,0.0,0.00556,-1.001,-0.079,-0.079,-0.00778,-0.00444,0.0
6213,-0.971,-0.065,0.198,-0.00778,-0.00111,0.0,-0.992,-0.082,-0.077,0.01222,0.0,0.00222
6311,-0.972,-0.073,0.191,0.02,-0.00333,-0.00889,-1.0,-0.075,-0.079,0.00222,-0.00111,-0.00667
6411,-0.974,-0.074,0.202,-0.01,0.00111,-0.00667,-0.996,-0.077,-0.076,0.00222,0.0,0.0
6512,-0.972,-0.076,0.201,-0.00778,0.00222,-0.00444,-1.001,-0.082,-0.075,0.00111,0.00111,0.00111
6611,-0.975,-0.08,0.198,0.01,0.0,-0.00444,-1.0,-0.079,-0.082,0.0,0.00111,-0.00444
6714,-0.972,-0.079,0.201,-0.01444,0.0,-0.00111,-0.996,-0.081,-0.084,-0.00444,-0.00333,-0.00222
6811,-0.97,-0.072,0.2,-0.01111,0.0,-0.00333,-0.995,-0.086,-0.072,-0.01,-0.00222,-0.00444
6915,-0.974,-0.065,0.196,0.02556,0.00111,-0.00444,-1.002,-0.079,-0.08,0.02111,-0.00556,-0.01333
7013,-0.969,-0.08,0.191,-0.01444,-0.00222,0.00889,-0.994,-0.083,-0.082,0.01222,0.0,0.00889
7113,-0.972,-0.075,0.203,-0.02444,-0.00667,0.00556,-0.995,-0.078,-0.078,-0.01778,-0.00111,0.00111
7211,-0.976,-0.081,0.205,-0.02111,0.0,0.00222,-0.996,-0.085,-0.075,0.01556,0.0,0.00333
7318,-0.975,-0.068,0.201,0.0,-0.00222,-0.00778,-0.998,-0.082,-0.076,0.00556,-0.00333,-0.00667
7420,-0.974,-0.073,0.203,0.01,0.0,-0.00778,-0.994,-0.083,-0.081,0.01333,0.0,0.00222
